pop	prec_clim_change	tmax_clim_change
135.47_34.85	0.0347901143411	0.057836832054829
136.39_35.4	0.0698738161449941	0.0600386890229422
136.45_35.16	0.0551944430052895	0.0572495552448481
136.46_35.17	0.0603322236041861	0.0576899364390393
136.47_35.18	0.0603322236041861	0.0576899364390393
136.4_35.41	0.0698738161449941	0.0600386890229422
136.4_35.42	0.0648828292774945	0.0612130219364913
137.24_36.48	0.0750115967438907	0.0603322590309303
139.93_37.05	0.0240741719491156	0.0513778663265399
140.58_38.33	0.00543136806169072	0.0550476492738924
