pop	prec_clim_change	tmax_clim_change
10.02_46.41	0.0579835239018333	0.100994116852736
10.10075_46.275306	0.0541668868855101	0.088516620032419
10.11_46.28	0.0541668868855101	0.088516620032419
10.222278_46.491139	0.0447720880760992	0.102462024515138
8.826056_46.415944	0.00117434985117637	0.10583828033727
9.52_46.34	0.0485887250924224	0.0970306849413645
9.63_46.37	0.053726505691319	0.0897643931038493
9.66_46.37	0.053726505691319	0.0897643931038493
9.82731_46.49926	0.0485887250924224	0.0960031003336684
