"Pop","ID","Lat","Long","Alt"
"PET_17","PET0461",40.15158,-104.60307,1510
"PET_17","PET0462",40.15158,-104.60307,1510
"PET_17","PET0463",40.15158,-104.60307,1510
"PET_17","PET0464",40.15158,-104.60307,1510
"PET_17","PET0465",40.15158,-104.60307,1510
"PET_17","PET0466",40.15158,-104.60307,1510
"PET_17","PET0467",40.15158,-104.60307,1510
"PET_17","PET0468",40.15158,-104.60307,1510
"PET_17","PET0469",40.15158,-104.60307,1510
"PET_17","PET0470",40.15158,-104.60307,1510
"PET_18","PET0471",39.9137,-104.61456,1595
"PET_18","PET0472",39.9137,-104.61456,1595
"PET_18","PET0473",39.9137,-104.61456,1595
"PET_18","PET0474",39.9137,-104.61456,1595
"PET_18","PET0475",39.9137,-104.61456,1595
"PET_18","PET0476",39.9137,-104.61456,1595
"PET_18","PET0477",39.9137,-104.61456,1595
"PET_18","PET0478",39.9137,-104.61456,1595
"PET_18","PET0479",39.9137,-104.61456,1595
"PET_18","PET0480",39.9137,-104.61456,1595
"PET_19","PET0481",39.63705,-104.33484,1720
"PET_19","PET0482",39.63705,-104.33484,1720
"PET_19","PET0483",39.63705,-104.33484,1720
"PET_19","PET0484",39.63705,-104.33484,1720
"PET_19","PET0485",39.63705,-104.33484,1720
"PET_19","PET0486",39.63705,-104.33484,1720
"PET_19","PET0487",39.63705,-104.33484,1720
"PET_19","PET0488",39.63705,-104.33484,1720
"PET_19","PET0489",39.63705,-104.33484,1720
"PET_19","PET0490",39.63705,-104.33484,1720
"PET_20","PET0491",38.3336,-98.83812,585
"PET_20","PET0492",38.3336,-98.83812,585
"PET_20","PET0493",38.3336,-98.83812,585
"PET_20","PET0494",38.3336,-98.83812,585
"PET_20","PET0495",38.3336,-98.83812,585
"PET_20","PET0496",38.3336,-98.83812,585
"PET_20","PET0497",38.3336,-98.83812,585
"PET_20","PET0498",38.3336,-98.83812,585
"PET_20","PET0499",38.3336,-98.83812,585
"PET_20","PET0500",38.3336,-98.83812,585
"PET_21","PET0501",38.33349,-98.69159,570
"PET_21","PET0502",38.33349,-98.69159,570
"PET_21","PET0503",38.33349,-98.69159,570
"PET_21","PET0504",38.33349,-98.69159,570
"PET_21","PET0505",38.33349,-98.69159,570
"PET_21","PET0506",38.33349,-98.69159,570
"PET_21","PET0507",38.33349,-98.69159,570
"PET_21","PET0508",38.33349,-98.69159,570
"PET_21","PET0509",38.33349,-98.69159,570
"PET_21","PET0510",38.33349,-98.69159,570
"PET_22","PET0511",38.56505,-97.96174,465
"PET_22","PET0512",38.56505,-97.96174,465
"PET_22","PET0513",38.56505,-97.96174,465
"PET_22","PET0514",38.56505,-97.96174,465
"PET_22","PET0515",38.56505,-97.96174,465
"PET_22","PET0516",38.56505,-97.96174,465
"PET_22","PET0517",38.56505,-97.96174,465
"PET_22","PET0518",38.56505,-97.96174,465
"PET_22","PET0519",38.56505,-97.96174,465
"PET_22","PET0520",38.56505,-97.96174,465
"PET_23","PET0521",37.676,-97.40646,404
"PET_23","PET0522",37.676,-97.40646,404
"PET_23","PET0523",37.676,-97.40646,404
"PET_23","PET0524",37.676,-97.40646,404
"PET_23","PET0525",37.676,-97.40646,404
"PET_23","PET0526",37.676,-97.40646,404
"PET_23","PET0527",37.676,-97.40646,404
"PET_23","PET0528",37.676,-97.40646,404
"PET_23","PET0529",37.676,-97.40646,404
"PET_23","PET0530",37.676,-97.40646,404
