pop	prec_clim_change	tmax_clim_change
-0.03_42.92	0.0766263277892582	0.119123148002901
-0.12_42.87	0.0720757221159498	0.108847583788233
-0.22_43.75	0.112884379444329	0.135050232885283
-0.42_42.88	0.06312130450073	0.114499110489696
-0.43_42.9	0.06312130450073	0.114499110489696
-0.4_42.88	0.0626809233065388	0.110976060936167
-0.73_43.22	0.0753051842066848	0.15457379916109
-9.5_52.01	0.0870486827184485	0.0830121231986254
0.02_42.78	0.0642956543519063	0.110315521533185
0.12_46.38	0.0173216603048515	0.122719559447931
0.39_47.81	0.0161473104536751	0.118756128700211
1.75_44.04	0.0993793561558004	0.124701348045682
10.86_53.1	0.0782410588346258	0.118756163566662
10.99_52.26	0.100994087201168	0.119343338664643
2.83_46.68	0.0356708767294823	0.119636891088593
5.31_47.26	0.0212850910525717	0.107306217651241
5.63_43.98	0.0452124692702903	0.102021643320947
6.49_48.76	0.0267164591142625	0.110976060936167
