pop	prec_clim_change	tmax_clim_change
-100.72366_35.19473	0.0634148919635241	0.0667911477856561
-102.04615_32.50941	0.00968838627220506	0.0863147140614633
-102.81704_31.63659	0.022019059709557	0.0886634397951348
-102.87508_31.43995	0.0218722659781599	0.0882230584716491
-102.97878_31.95354	0.00748648030124937	0.0879294451068308
-103.03201_31.71853	0.0135050232885283	0.0880762646971538
-104.33484_39.63705	0.0678187039054355	0.0655434395554997
-104.52282_40.38047	0.0770667089834494	0.0515245997203633
-104.57014_36.49673	0.0428637695679376	0.0755987716694789
-104.57134_31.05622	0.0353772892666882	0.0973242439162418
-104.60307_40.15158	0.0826448707765371	0.054093505901502
-104.61456_39.9137	0.0841128080905076	0.0602588621221335
-105.297_37.52901	0.0337625582213207	0.0760391528636701
-105.61168_40.69709	0.106572248994256	0.0637084794263182
-105.64088_37.66278	0.0274504277712477	0.0716353409217587
-105.68484_35.51651	0.0204043286641895	0.0822779106045912
-105.68665_31.15031	0.000587175097981025	0.0845531892846988
-106.08848_38.47747	0.00763327403264641	0.0797089961485962
-106.54787_32.42618	0.0180556289618367	0.085287157941684
-106.58418_31.9985	0.0300927149363945	0.0839660143591106
-106.68289_31.81152	0.0333221770271295	0.0783878525660228
-106.95863_32.26828	0.0287715713538211	0.0841128080905076
-107.03795_38.48952	0.0145325794083076	0.0666443540542591
-107.06309_32.24206	0.0303863023991886	0.0849935704788899
-107.20421_31.79005	0.0258356967258802	0.0866083015242574
-107.38806_31.8201	0.0265696731836414	0.0869019910437475
-107.68668_32.19631	0.0259824980856604	0.0883699560268624
-109.1337_31.68887	0.0368452373983093	0.10862739312649
-109.50207_35.15387	0.0496162812122017	0.0987922102353075
-109.91641_40.55035	0.0481483438982312	0.0540200931541131
-110.06893_31.38092	0.00366984436238141	0.111563235861755
-110.25758_31.47593	0.0186428093608976	0.112150410787343
-110.68913_31.74298	0.0416894319566528	0.124627877956092
-111.54146_35.33119	0.104957579579356	0.0898377636149924
-111.57754_35.39031	0.102902466133047	0.0904249385405806
-111.64211_35.1371	0.106425517755291	0.091746082123154
-111.90977_34.91703	0.084406445116265	0.0917461090595352
-112.85064_37.23794	0.0563688094061785	0.0752318094288189
-112.91885_36.90004	0.0198171595568596	0.0696536459979992
-97.40646_37.676	0.0703141973391852	0.0546072680797013
-97.8877_37.37939	0.0698738161449941	0.0576899364390393
-97.96174_38.56505	0.0516713934517603	0.0618001609181566
-98.24968_36.79928	0.0769199152520523	0.0640020668891123
-98.6481_36.83371	0.0891037949580072	0.0641488606205093
-98.69159_38.33349	0.0651764167402886	0.0622405421123477
-98.83812_38.3336	0.0651764167402886	0.0647360355460975
-98.88941_36.56341	0.0754519779380819	0.0656167979344798
-98.89537_36.558	0.0754519779380819	0.0656167979344798
-99.23544_36.9134	0.0870486827184485	0.0672315289798473
-99.55589_36.40753	0.0670847352484502	0.064148879454427
