Taxon_name,Pop_ID,Sample_name,Country,Pool_Size,Lat,Long,Alt,Author,Data_type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_04,PET0331,,,35.39031,-111.57754,2166,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_04,PET0332,,,35.39031,-111.57754,2166,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_04,PET0333,,,35.39031,-111.57754,2166,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_04,PET0334,,,35.39031,-111.57754,2166,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_04,PET0335,,,35.39031,-111.57754,2166,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_04,PET0336,,,35.39031,-111.57754,2166,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_04,PET0337,,,35.39031,-111.57754,2166,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_04,PET0338,,,35.39031,-111.57754,2166,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_04,PET0339,,,35.39031,-111.57754,2166,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_04,PET0340,,,35.39031,-111.57754,2166,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_05,PET0341,,,35.15387,-109.50207,1755,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_05,PET0342,,,35.15387,-109.50207,1755,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_05,PET0343,,,35.15387,-109.50207,1755,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_05,PET0344,,,35.15387,-109.50207,1755,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_05,PET0345,,,35.15387,-109.50207,1755,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_05,PET0346,,,35.15387,-109.50207,1755,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_05,PET0347,,,35.15387,-109.50207,1755,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_05,PET0348,,,35.15387,-109.50207,1755,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_05,PET0349,,,35.15387,-109.50207,1755,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_05,PET0350,,,35.15387,-109.50207,1755,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_06,PET0351,,,35.51651,-105.68484,2110,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_06,PET0352,,,35.51651,-105.68484,2110,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_06,PET0353,,,35.51651,-105.68484,2110,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_06,PET0354,,,35.51651,-105.68484,2110,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_06,PET0355,,,35.51651,-105.68484,2110,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_06,PET0356,,,35.51651,-105.68484,2110,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_06,PET0357,,,35.51651,-105.68484,2110,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_06,PET0358,,,35.51651,-105.68484,2110,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_06,PET0359,,,35.51651,-105.68484,2110,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_06,PET0360,,,35.51651,-105.68484,2110,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_07,PET0361N,,,36.49673,-104.57014,1795,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_07,PET0362,,,36.49673,-104.57014,1795,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_07,PET0363,,,36.49673,-104.57014,1795,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_07,PET0364,,,36.49673,-104.57014,1795,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_07,PET0365,,,36.49673,-104.57014,1795,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_07,PET0366,,,36.49673,-104.57014,1795,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_07,PET0367,,,36.49673,-104.57014,1795,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_07,PET0368,,,36.49673,-104.57014,1795,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_07,PET0369,,,36.49673,-104.57014,1795,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_07,PET0370,,,36.49673,-104.57014,1795,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_08,PET0371,,,37.52901,-105.297,2545,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_08,PET0372,,,37.52901,-105.297,2545,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_08,PET0373,,,37.52901,-105.297,2545,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_08,PET0374,,,37.52901,-105.297,2545,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_08,PET0375,,,37.52901,-105.297,2545,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_08,PET0376,,,37.52901,-105.297,2545,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_08,PET0377,,,37.52901,-105.297,2545,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_08,PET0378,,,37.52901,-105.297,2545,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_08,PET0379,,,37.52901,-105.297,2545,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_08,PET0380,,,37.52901,-105.297,2545,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_09,PET0381,,,37.66278,-105.64088,2325,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
