Taxon_name,Pop_ID,Sample_name,Country,Pool_Size,Lat,Long,Alt,Author,Data_type
Populus trichocarpa,CM,Ptrichocharpa_CM16,,,49.49,-121.25,412,Holliday,Capture
Populus trichocarpa,CN,Ptrichocharpa_CN00,,,49.67,-125.07,76,Holliday,Capture
Populus trichocarpa,CR,Ptrichocharpa_CR00,,,49.84,-123.14,340,Holliday,Capture
Populus trichocarpa,CR,Ptrichocharpa_CR01,,,49.84,-123.15,340,Holliday,Capture
Populus trichocarpa,CR,Ptrichocharpa_CR03,,,49.85,-123.15,349,Holliday,Capture
Populus trichocarpa,CR,Ptrichocharpa_CR04,,,49.85,-123.14,349,Holliday,Capture
Populus trichocarpa,CR,Ptrichocharpa_CR05,,,49.85,-123.15,349,Holliday,Capture
Populus trichocarpa,CR,Ptrichocharpa_CR06,,,49.85,-123.15,326,Holliday,Capture
Populus trichocarpa,CR,Ptrichocharpa_CR07,,,49.85,-123.15,330,Holliday,Capture
Populus trichocarpa,CR,Ptrichocharpa_CR09,,,49.85,-123.14,349,Holliday,Capture
Populus trichocarpa,CS,Ptrichocharpa_CS00,,,49.65,-121,1107,Holliday,Capture
Populus trichocarpa,CS,Ptrichocharpa_CS01,,,49.65,-121,1107,Holliday,Capture
Populus trichocarpa,CS,Ptrichocharpa_CS03,,,49.65,-121,1107,Holliday,Capture
Populus trichocarpa,CS,Ptrichocharpa_CS04,,,49.65,-121,1107,Holliday,Capture
Populus trichocarpa,CS,Ptrichocharpa_CS05,,,49.65,-121,1107,Holliday,Capture
Populus trichocarpa,CS,Ptrichocharpa_CS06,,,49.65,-121,1107,Holliday,Capture
Populus trichocarpa,CS,Ptrichocharpa_CS07,,,49.65,-121,1107,Holliday,Capture
Populus trichocarpa,CS,Ptrichocharpa_CS09,,,49.65,-121,1107,Holliday,Capture
Populus trichocarpa,CS,Ptrichocharpa_CS11,,,49.66,-121,1107,Holliday,Capture
Populus trichocarpa,CS,Ptrichocharpa_CS14,,,49.66,-121.01,1111,Holliday,Capture
Populus trichocarpa,CS,Ptrichocharpa_CS17,,,49.66,-121.01,1111,Holliday,Capture
Populus trichocarpa,CS,Ptrichocharpa_CS19,,,49.66,-121.01,1111,Holliday,Capture
Populus trichocarpa,CW,Ptrichocharpa_CW01,,,49.08,-121.72,280,Holliday,Capture
Populus trichocarpa,CW,Ptrichocharpa_CW03,,,49.08,-121.73,280,Holliday,Capture
Populus trichocarpa,CW,Ptrichocharpa_CW05,,,49.1,-121.52,480,Holliday,Capture
Populus trichocarpa,CW,Ptrichocharpa_CW06,,,49.1,-121.63,360,Holliday,Capture
Populus trichocarpa,CY,Ptrichocharpa_CY01,,,49.07,-123.87,20,Holliday,Capture
Populus trichocarpa,DE,Ptrichocharpa_DE01,,,52.77,-126.62,213,Holliday,Capture
Populus trichocarpa,DE,Ptrichocharpa_DE03,,,52.77,-126.62,213,Holliday,Capture
Populus trichocarpa,DE,Ptrichocharpa_DE04,,,52.82,-126.95,27,Holliday,Capture
Populus trichocarpa,DE,Ptrichocharpa_DE05,,,52.82,-126.95,27,Holliday,Capture
Populus trichocarpa,DE,Ptrichocharpa_DE06,,,52.82,-126.95,27,Holliday,Capture
Populus trichocarpa,DE,Ptrichocharpa_DE07,,,52.82,-126.95,27,Holliday,Capture
Populus trichocarpa,DE,Ptrichocharpa_DE08,,,52.82,-126.95,27,Holliday,Capture
Populus trichocarpa,DE,Ptrichocharpa_DE10,,,52.83,-126.7,152,Holliday,Capture
Populus trichocarpa,DE,Ptrichocharpa_DE14,,,52.83,-126.8,91,Holliday,Capture
Populus trichocarpa,DL,Ptrichocharpa_DL00,,,50.39,-122.36,1142,Holliday,Capture
Populus trichocarpa,DL,Ptrichocharpa_DL01,,,50.39,-122.37,1135,Holliday,Capture
Populus trichocarpa,DL,Ptrichocharpa_DL04,,,50.39,-122.36,1131,Holliday,Capture
Populus trichocarpa,DL,Ptrichocharpa_DL05,,,50.39,-122.35,1132,Holliday,Capture
Populus trichocarpa,DL,Ptrichocharpa_DL06,,,50.39,-122.35,1132,Holliday,Capture
Populus trichocarpa,DL,Ptrichocharpa_DL07,,,50.39,-122.35,1129,Holliday,Capture
Populus trichocarpa,DL,Ptrichocharpa_DL08,,,50.39,-122.35,1129,Holliday,Capture
Populus trichocarpa,DL,Ptrichocharpa_DL09,,,50.39,-122.35,1136,Holliday,Capture
Populus trichocarpa,DL,Ptrichocharpa_DL10,,,50.39,-122.37,1148,Holliday,Capture
Populus trichocarpa,DL,Ptrichocharpa_DL11,,,50.39,-122.35,1132,Holliday,Capture
Populus trichocarpa,DL,Ptrichocharpa_DL12,,,50.39,-122.37,1142,Holliday,Capture
Populus trichocarpa,DL,Ptrichocharpa_DL13,,,50.39,-122.35,1137,Holliday,Capture
Populus trichocarpa,DL,Ptrichocharpa_DL14,,,50.39,-122.37,1142,Holliday,Capture
Populus trichocarpa,DL,Ptrichocharpa_DL15,,,50.39,-122.36,1129,Holliday,Capture
Populus trichocarpa,DL,Ptrichocharpa_DL16,,,50.39,-122.37,1145,Holliday,Capture
Populus trichocarpa,DL,Ptrichocharpa_DL17,,,50.39,-122.37,1143,Holliday,Capture
Populus trichocarpa,DL,Ptrichocharpa_DL18,,,50.39,-122.37,1145,Holliday,Capture
Populus trichocarpa,DL,Ptrichocharpa_DL19,,,50.39,-122.35,1161,Holliday,Capture
Populus trichocarpa,EL,Ptrichocharpa_EL00,,,50.25,-123.58,305,Holliday,Capture
Populus trichocarpa,FN,Ptrichocharpa_FN00,,,49.52,-124.85,46,Holliday,Capture
Populus trichocarpa,GF,Ptrichocharpa_GF00,,,39.29,-120.78,1771,Holliday,Capture
Populus trichocarpa,GF,Ptrichocharpa_GF01,,,39.29,-120.78,1771,Holliday,Capture
Populus trichocarpa,GF,Ptrichocharpa_GF02,,,39.29,-120.78,1771,Holliday,Capture
Populus trichocarpa,GF,Ptrichocharpa_GF04,,,39.29,-120.78,1771,Holliday,Capture
Populus trichocarpa,GF,Ptrichocharpa_GF05,,,39.29,-120.78,1771,Holliday,Capture
Populus trichocarpa,GF,Ptrichocharpa_GF06,,,39.29,-120.78,1771,Holliday,Capture
Populus trichocarpa,GF,Ptrichocharpa_GF07,,,39.29,-120.78,1771,Holliday,Capture
Populus trichocarpa,GF,Ptrichocharpa_GF08,,,39.29,-120.78,1771,Holliday,Capture
Populus trichocarpa,GF,Ptrichocharpa_GF09,,,39.29,-120.78,1771,Holliday,Capture
Populus trichocarpa,GL,Ptrichocharpa_GL00,,,49.87,-122.45,366,Holliday,Capture
Populus trichocarpa,GL,Ptrichocharpa_GL01,,,50.1,-123,366,Holliday,Capture
Populus trichocarpa,GW,Ptrichocharpa_GW19,,,44.42,-123.33,91,Holliday,Capture
Populus trichocarpa,GW,Ptrichocharpa_GW23,,,44.42,-123.33,91,Holliday,Capture
Populus trichocarpa,GW,Ptrichocharpa_GW54,,,44.42,-123.33,91,Holliday,Capture
Populus trichocarpa,GW,Ptrichocharpa_GW11,,,45.32,-122.57,30,Holliday,Capture
Populus trichocarpa,GW,Ptrichocharpa_GW16,,,45.32,-122.57,30,Holliday,Capture
Populus trichocarpa,GW,Ptrichocharpa_GW20,,,45.32,-122.57,30,Holliday,Capture
Populus trichocarpa,GW,Ptrichocharpa_GW21,,,45.32,-122.57,30,Holliday,Capture
Populus trichocarpa,GW,Ptrichocharpa_GW22,,,45.32,-122.57,30,Holliday,Capture
Populus trichocarpa,GW,Ptrichocharpa_GW27,,,45.32,-122.57,30,Holliday,Capture
Populus trichocarpa,GW,Ptrichocharpa_GW52,,,45.32,-122.57,30,Holliday,Capture
Populus trichocarpa,GW,Ptrichocharpa_GW01,,,45.58,-121.92,91,Holliday,Capture
Populus trichocarpa,GW,Ptrichocharpa_GW03,,,45.58,-121.92,91,Holliday,Capture
Populus trichocarpa,GW,Ptrichocharpa_GW10,,,45.58,-121.92,91,Holliday,Capture
Populus trichocarpa,GW,Ptrichocharpa_GW30,,,45.58,-121.92,91,Holliday,Capture
Populus trichocarpa,GW,Ptrichocharpa_GW40,,,45.58,-121.92,91,Holliday,Capture
Populus trichocarpa,GW,Ptrichocharpa_GW04,,,45.75,-122.75,30,Holliday,Capture
Populus trichocarpa,GW,Ptrichocharpa_GW05,,,45.75,-122.75,30,Holliday,Capture
Populus trichocarpa,GW,Ptrichocharpa_GW06,,,45.75,-122.75,30,Holliday,Capture
Populus trichocarpa,GW,Ptrichocharpa_GW14,,,45.75,-122.75,30,Holliday,Capture
Populus trichocarpa,GW,Ptrichocharpa_GW38,,,45.75,-122.75,30,Holliday,Capture
Populus trichocarpa,GW,Ptrichocharpa_GW09,,,46.33,-122.67,91,Holliday,Capture
Populus trichocarpa,GW,Ptrichocharpa_GW13,,,46.33,-122.67,91,Holliday,Capture
Populus trichocarpa,GW,Ptrichocharpa_GW28,,,46.33,-122.67,91,Holliday,Capture
Populus trichocarpa,GW,Ptrichocharpa_GW31,,,46.33,-122.67,91,Holliday,Capture
Populus trichocarpa,GW,Ptrichocharpa_GW32,,,46.33,-122.67,91,Holliday,Capture
Populus trichocarpa,GW,Ptrichocharpa_GW42,,,46.33,-122.67,91,Holliday,Capture
Populus trichocarpa,GW,Ptrichocharpa_GW45,,,46.33,-122.67,91,Holliday,Capture
Populus trichocarpa,GW,Ptrichocharpa_GW33,,,47.07,-122.7,93,Holliday,Capture
Populus trichocarpa,GW,Ptrichocharpa_GW35,,,47.07,-122.7,93,Holliday,Capture
Populus trichocarpa,GW,Ptrichocharpa_GW51,,,47.07,-122.7,93,Holliday,Capture
Populus trichocarpa,GW,Ptrichocharpa_GW58,,,47.07,-122.7,93,Holliday,Capture
Populus trichocarpa,GW,Ptrichocharpa_GW59,,,47.07,-122.7,93,Holliday,Capture
Populus trichocarpa,GW,Ptrichocharpa_GW60,,,47.07,-122.7,93,Holliday,Capture
Populus trichocarpa,GW,Ptrichocharpa_GW61,,,47.07,-122.7,93,Holliday,Capture
