pop	prec_clim_change	tmax_clim_change
-122.98_53.88	0.00132123396875471	0.0482951376296283
-122_45.58	0.060185429872789	0.0238539953589444
-122_54.18	0.000734051850636383	0.050497043600584
-123.08_44.73	0.037872782700438	0.0361112579236734
-123.08_45.2	0.0403682761341878	0.0336157743594137
-123.12_45.83	0.0427169758365405	0.0372856625096728
-123.13_42.41	0.00102755611977933	0.0399278949399966
-123.13_49.73	0.00469739940470549	0.0449188818074962
-123.14_49.73	0.00469739940470549	0.0449188818074962
-123.14_49.84	0.0060185429872789	0.0397077160009668
-123.14_49.85	0.0060185429872789	0.0397077160009668
-123.15_49.72	0.00469739940470549	0.0449188818074962
-123.15_49.73	0.00469739940470549	0.0449188818074962
-123.15_49.84	0.0060185429872789	0.0397077160009668
-123.15_49.85	0.0060185429872789	0.0397077160009668
-123.1_50.05	0.0101287674663962	0.0369920203120557
-123.1_50.06	0.0101287674663962	0.0369920203120557
-123.23_49.87	0.00117434985117637	0.0427169758365405
-123.29_43.02	0.0274504277712477	0.0366984328492616
-123.2_50.55	0.00528457433029367	0.0391205409029858
-123.32_49.38	0.00205511223955865	0.049763104164198
-123.33_44.42	0.0493226937494076	0.0387535792226326
-123.37_50.1	0.00322946209073502	0.0389003388202173
-123.38_50.62	0.00425701821051435	0.0361846654130807
-123.3_49.95	0.000146793731397046	0.0402214824027907
-123.58_50.25	0.00543136806169072	0.0366984328492616
-123.87_49.07	0	0.0430105632993346
-123.92_46.08	0.0434509444935257	0.0677453468194022
-123.93_50.25	0.0162941041850722	0.0356708767294823
-123.95_50.22	0.0162941041850722	0.0356708767294823
-123.98_50.22	0.0173216603048515	0.0347167276681281
-123_45.57	0.0396343074772025	0.034936928587254
-123_50.1	0.0136518170199253	0.0366984328492616
-123_50.5	0.00176152477676456	0.0392673462062624
-124.07_49.23	0.00337625582213207	0.0452124692702903
-124.08_50.57	0.0211382973211747	0.0387535564667477
-124.22_40.72	0.034936918329871	0.14884888733819
-124.23_50.52	0.0233402032921304	0.0356708767294823
-124.43_53.95	0.026716514021527	0.0419830195056433
-124.48_50.82	0.0359644641922764	0.0320010334445561
-124.73_50.88	0.038019576431835	0.0324414146387473
-124.77_54.6	0.0104223610491388	0.0400746886713937
-124.83_51.28	0.0581303176332304	0.0358176704608793
-124.85_49.52	0.00763327403264641	0.0438913514604578
-124.85_50.93	0.0374324015062468	0.0372856077748498
-124.95_51.23	0.0399278949399966	0.0374324015062468
-124.9_50.95	0.0369920203120557	0.0342029394155118
-125.07_49.67	0.0107159423919844	0.0393407431150591
-125.18_49.83	0.0170280728420574	0.0380195875942714
-125.25_49.95	0.0182024226932338	0.0406618635969819
-125.25_50.68	0.0318542397131591	0.0261292841886743
-125.32_50.6	0.0270100465770565	0.0278908417201217
-125.57_51.73	0.0475611689726431	0.0393407200144084
-125.58_51.12	0.0400746886713937	0.0428637821526149
-125.5_51.57	0.0512310122575692	0.0374324015062468
-125.77_51.3	0.0405150698655848	0.0402214824027907
-125.82_50.22	0.0246613468747038	0.0277440233796035
-125.83_50.27	0.0240741719491156	0.028624786026575
-125.87_50.28	0.0245145531433068	0.029211961124556
-125.8_50.22	0.0246613468747038	0.0277440233796035
-126.12_50.98	0.0447720880760992	0.0384599576260262
-126.17_52.42	0.0502034561377899	0.0484419313610253
-126.23_51.32	0.0519649809145544	0.0424233883737464
-126.45_54.5	0.037872782700438	0.040955451059776
-126.58_51.62	0.0676719101740384	0.04579965764252
-126.62_52.77	0.0384599576260262	0.0428637695679376
-126.68_51.63	0.0717821346531557	0.0468272278123279
-126.6_52.38	0.0575431427076422	0.049469516529011
-126.7_52.83	0.0394875137458055	0.0453592630016873
-126.8_52.83	0.0377259889690409	0.0492493113431585
-126.95_52.82	0.0394875137458055	0.0497630749435987
-127.2_51.77	0.0769199152520523	0.0507906757993594
-127.32_51.73	0.0785346462974199	0.0547540778867306
-127.5_54.62	0.0698738161449941	0.0386067513574232
-127.67_55.22	0.0500566624063928	0.0372856077748498
-128.07_55.27	0.0723693095787439	0.0344231401191376
-128.12_54.47	0.0731032782357291	0.041249050633167
-128.18_55.08	0.0700206098763911	0.0350837018038941
-128.33_54.85	0.0824980770451401	0.0428638073220027
-128.42_54.58	0.0760391528636701	0.0427903978285065
-128.47_54.55	0.0766263277892582	0.0433041507621287
-128.52_54.25	0.0741308343555085	0.0484419313610253
-128.75_54.45	0.0747180092810966	0.047414375241246
-128.82_55.72	0.0685526725624207	0.032368027276204
-129.13_55.22	0.0766263277892582	0.0362580623003283
-129.13_55.4	0.0842596018219047	0.0435977382249228
-129.37_54.28	0.0904249385405806	0.0554880630503446
-129.73_56.73	0.0280376026968359	0.0570293981350764
-130.47_58.3	0.0246613830772639	0.0524053621087456
-131.78_56.72	0.0300927149363945	0.0677453269295608
-131.78_56.93	0.0173216603048515	0.0644424480833034
-131.78_57.33	0.00792686847735667	0.0554880304680836
-133.4_58.7	0.0149729606024987	0.0638552731577152
-134.55_58.42	0.0369920203120557	0.0722225370516661
-134.6_58.37	0.0330285895643355	0.0750115967438907
-139.73_59.55	0.121398415865357	0.121545245282072
-149.69_61.01	0.0562219991250688	0.082204489582346
-153.58_57.62	0.227823871128216	0.156628957386439
