pop	prec_clim_change	tmax_clim_change
146.18248_-32.24456	0.0160005167222781	0.134756645422489
146.61917_-36.09264	0.0347901143411	0.0957095128708743
146.66263_-36.17434	0.0374324015062468	0.0938011943627127
147.40941_-34.47594	0.012771054631543	0.125361846613078
147.68486_-35.25665	0.00293587462794093	0.107012661607042
148.23103_-32.36597	0.0243677594119097	0.136811837997146
148.51126_-33.42108	0.00910121134661688	0.136371376467856
148.66797_-32.22311	0.0308266835933798	0.136518210280588
149.23013_-31.05012	0.0891037949580072	0.142683506917929
149.26971_-30.32322	0.191712613204543	0.142830300649326
149.58173_-30.60224	0.123453528104916	0.141362363335356
150.91918_-29.80812	0.0660571791286709	0.11978368481999
151.07571_-28.56925	0.0297991274736004	0.111343110644673
151.15897_-30.5285	0.0176152477676456	0.125508640344475
151.20671_-30.30756	0.0187895976188219	0.120297498198863
151.23865_-30.22862	0.0170280728420574	0.119930478551387
151.25069_-30.44023	0.00778006776404346	0.123600321836313
151.39279_-29.39087	0.0123306734373519	0.1222793577581
151.6577_-28.17577	0.0303863023991886	0.109948504816388
151.88103_-26.36944	0.0713417534589646	0.117141432047215
152.1189_-27.7547	0.0465336128528637	0.116334100442852
