Taxon_name,Pop_ID,Sample_name,Country,Pool_Size,Lat,Long,Alt,Author,Data_type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eucalyptus magnificata,Enmore,Eucalyptus_magnificata_Enmore_TLC758,Australia,,-30.719554,151.722795,,Murray,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eucalyptus magnificata,Enmore,Eucalyptus_magnificata_Enmore_TLC757,Australia,,-30.71907,151.721817,,Murray,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eucalyptus magnificata,Enmore,Eucalyptus_magnificata_Enmore_TLC750,Australia,,-30.719973,151.72217,,Murray,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eucalyptus magnificata,Cheadle,Eucalyptus_magnificata_Cheadle_TLC739,Australia,,-30.854718,151.858588,,Murray,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eucalyptus magnificata,Cheadle,Eucalyptus_magnificata_Cheadle_TLC738-1,Australia,,-30.854719,151.858673,,Murray,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eucalyptus magnificata,Hillgrove,Eucalyptus_magnificata_Hillgrove_TLC734,Australia,,-30.552603,151.896692,,Murray,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eucalyptus magnificata,Hillgrove,Eucalyptus_magnificata_Hillgrove_TLC732,Australia,,-30.575079,151.903794,,Murray,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eucalyptus magnificata,HRF1,Eucalyptus_magnificata_HRF1_ENE0011,Australia,,-29.85126,151.99948,,Murray,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eucalyptus magnificata,HRF1,Eucalyptus_magnificata_HRF1_ENE0010,Australia,,-29.85105,151.99956,,Murray,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eucalyptus magnificata,HRF1,Eucalyptus_magnificata_HRF1_ENE0008,Australia,,-29.85109,152.0009,,Murray,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eucalyptus magnificata,HRF1,Eucalyptus_magnificata_HRF1_ENE0001,Australia,,-29.84968,152.00146,,Murray,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eucalyptus magnificata,Waterfall,Eucalyptus_magnificata_Waterfall_ENE0034,Australia,,-30.51691,151.9735,,Murray,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
