pop	prec_clim_change	tmax_clim_change
-113.55_48.17	0.0977646251104329	0.0114499177722933
-113.58_47.22	0.0619469546495536	0.0107159423919844
-113.72_46.93	0.0629745107693329	0.0164408979164692
-113.75_47.62	0.0662039728600679	0.00902781713145827
-114.13_47.08	0.0647360355460975	0.0173216603048515
-114.28_48.68	0.0748648030124937	0.0114499110489696
-114.35_46.77	0.0549008555424954	0.0243677594119097
-114.5_48.37	0.0616533671867595	0.00866083015242574
-114.63_46.55	0.0507906310633781	0.024881544776946
-114.83_47.73	0.0662039728600679	0.00748648030124937
-115.05_47.25	0.0618001609181566	0.0139454044827194
-115.12_48.8	0.0261292841886743	0.0110095298547785
-115.33_46.03	0.0889570012266101	0.0299459212049975
-115.43_47.35	0.0595982549472009	0.0132114358257342
-115.45_47.67	0.0585706988274215	0.00631213230329602
-115.48_50.27	0.0604790173355831	0.0196703600072042
-115.62_50.03	0.040955451059776	0.0230466158293363
-115.6_50.4	0.0714885471903616	0.0172482685031926
-115.77_50.55	0.0832320457021253	0.0164408979164692
-115.7_49.43	0.0129178483629401	0.0268632607326319
-115.82_49.3	0.00557816179308776	0.0305330961305857
-115.95_49.42	0.0111563235861755	0.0289183650852181
-116.13_44.67	0.0827916645079342	0.0303863023991886
-116.2_47.75	0.0642956543519063	0.0105691486605873
-116.2_48.55	0.0311202710561738	0.0153399539385212
-116.32_46.87	0.0993793561558004	0.0289183735755655
-116.45_48.77	0.0223126471723511	0.0154133417966899
-116.58_47.58	0.0813237271939637	0.0133582295571312
-116.85_49.85	0.00322946209073502	0.0264228794091461
-116.92_48.28	0.0532861244971279	0.0113031173175726
-117.5_46.12	0.120664447208372	0.0199639591927166
-117.83361_49.8325	0.0457996441958785	0.024881544776946
-117.8_49.3	0.0434509444935257	0.0245145531433068
-118.83_48.83	0.0679654976368325	0.017468464293627
-118_48	0.0805897585369785	0.0104223549291903
-118_48.75	0.0462400253900696	0.012771054631543
-119.05_48.47	0.0773602964462435	0.0162941041850722
-119.08333_50.7833333	0.0223126471723511	0.00836724268963165
-119.12_49.53	0.0720757221159498	0.025395315531689
-119.25_50.6	0.0462400253900696	0.00895441761521983
-119.2_49.1333333	0.0635616856949211	0.0238540023624159
-119.3_45.08	0.105397899143079	0.0140921982141165
-120.27_44.26	0.0952691316766831	0.0268632528456595
-120.9_50.275	0.09791141884183	0.0246613468747038
-121.32_45.09	0.0778006776404346	0.0149729649985162
