Taxon_name,Pop_ID,Sample_name,Country,Pool_Size,Lat,Long,Alt,Author,Data_type
Medicago truncatula,ESP074-A,Mtruncatula_HM056,Spain,,41.121,0.988,,Tiffin,WGS
Medicago truncatula,ESP155-D,Mtruncatula_HM057,Spain,,37.534,-5.964,,Tiffin,WGS
Medicago truncatula,ESP163-E,Mtruncatula_HM058,Spain,,36.989,-4.285,,Tiffin,WGS
Medicago truncatula,F11012-A,Mtruncatula_HM059,France,,43.007,2.723,,Tiffin,WGS
Medicago truncatula,F20015-10,Mtruncatula_HM060,Corsica,,42.084,9.369,,Tiffin,WGS
Medicago truncatula,GRC033-B2,Mtruncatula_HM061,Greece,,36.915,22.5,,Tiffin,WGS
Medicago truncatula,GRC063-D,Mtruncatula_HM062,Greece,,40.159,23.732,,Tiffin,WGS
Medicago truncatula,PRT176-F,Mtruncatula_HM063,Portugal,,37.153,-7.726,,Tiffin,WGS
Medicago truncatula,PRT178-D,Mtruncatula_HM064,Portugal,,37.206,-8.488,,Tiffin,WGS
Medicago truncatula,PRT179-J,Mtruncatula_HM065,Portugal,,37.075,-8.8,,Tiffin,WGS
Medicago truncatula,SA01489,Mtruncatula_HM066,Israel,,32.683,35.4,,Tiffin,WGS
Medicago truncatula,SA01526,Mtruncatula_HM067,Algeria,,36,3,,Tiffin,WGS
Medicago truncatula,SA03648,Mtruncatula_HM068,Portugal,,37.15,-7.55,,Tiffin,WGS
Medicago truncatula,SA07749,Mtruncatula_HM069,Tunisia,,36.217,10.28,,Tiffin,WGS
Medicago truncatula,SA08625,Mtruncatula_HM070,Morocco,,33,-6,,Tiffin,WGS
Medicago truncatula,SA08626,Mtruncatula_HM071,Morocco,,29.717,-9.6,,Tiffin,WGS
Medicago truncatula,SA09357,Mtruncatula_HM072,Algeria,,36.65,7.42,,Tiffin,WGS
Medicago truncatula,SA09710,Mtruncatula_HM073,Tunisia,,35.75,8.52,,Tiffin,WGS
Medicago truncatula,SA09866,Mtruncatula_HM074,Algeria,,36.65,7.42,,Tiffin,WGS
Medicago truncatula,SA12451,Mtruncatula_HM075,Italy,,39.117,8.93,,Tiffin,WGS
Medicago truncatula,SA23859,Mtruncatula_HM076,Tunisia,,36.417,9.25,,Tiffin,WGS
Medicago truncatula,SA27062,Mtruncatula_HM077,Greece,,38.083,22.57,,Tiffin,WGS
Medicago truncatula,SA27063,Mtruncatula_HM078,Greece,,38.083,22.57,,Tiffin,WGS
Medicago truncatula,DZA045-4c,Mtruncatula_HM079,Algeria,,36.923,7.736,,Tiffin,WGS
Medicago truncatula,DZA061-B3d,Mtruncatula_HM080,Algeria,,36.5,7.404,,Tiffin,WGS
Medicago truncatula,DZA202-5,Mtruncatula_HM081,Algeria,,35.221,0.121,,Tiffin,WGS
Medicago truncatula,DZA210-2,Mtruncatula_HM082,Algeria,,35.857,2.039,,Tiffin,WGS
Medicago truncatula,DZA210-5,Mtruncatula_HM083,Algeria,,35.857,2.039,,Tiffin,WGS
Medicago truncatula,DZA243-6,Mtruncatula_HM084,Algeria,,35.809,7.367,,Tiffin,WGS
Medicago truncatula,DZA319,Mtruncatula_HM085,Algeria,,35.288,-0.571,,Tiffin,WGS
Medicago truncatula,DZA322--,Mtruncatula_HM086,Algeria,,35.387,-0.841,,Tiffin,WGS
Medicago truncatula,DZA323-1,Mtruncatula_HM087,Algeria,,35.633,-0.874,,Tiffin,WGS
Medicago truncatula,DZA323-D,Mtruncatula_HM088,Algeria,,35.633,-0.874,,Tiffin,WGS
Medicago truncatula,ESP155-A,Mtruncatula_HM089,Spain,,37.534,-5.964,,Tiffin,WGS
Medicago truncatula,ESP171-F,Mtruncatula_HM091,Spain,,36.388,-6.113,,Tiffin,WGS
Medicago truncatula,ESP174-A,Mtruncatula_HM092,Spain,,37.333,-6.761,,Tiffin,WGS
Medicago truncatula,ESP173-A,Mtruncatula_HM093,Spain,,37.391,-6.233,,Tiffin,WGS
Medicago truncatula,F20025-4,Mtruncatula_HM095,Corsica,,42.756,9.451,,Tiffin,WGS
Medicago truncatula,F20026-F,Mtruncatula_HM096,Corsica,,42.924,9.357,,Tiffin,WGS
Medicago truncatula,F83005-G,Mtruncatula_HM097,France,,43.571,6.224,,Tiffin,WGS
