pop	prec_clim_change	tmax_clim_change
-113.83_47.25	0.0733968656985232	0.00910121134661688
-114.58_46.58	0.0563687928564658	0.0262026964404405
-114.5_48.08	0.0591578737530097	0.00895441761521983
-114.78_49.8	0.0259824904572772	0.0220924630615361
-115.55_51.18	0.0924800507801393	0.022019059709557
-115.62_50.54	0.0769199152520523	0.0168812791106603
-115.83_48.5	0.0270100465770565	0.0104957548764108
-115.92_45.92	0.0738372468927144	0.0320744397272135
-116.17_45.67	0.0676719101740384	0.0359644641922764
-116.17_46.83	0.0911589071975658	0.0289183650852181
-116.25_51.03	0.104517136754697	0.0211382973211747
-116.58_47.92	0.0554880304680836	0.0129178483629401
-116.83_48.33	0.0468272003156578	0.0132114358257342
-116_45.83	0.0670847352484502	0.0331753832957325
-117.13_49.21	0.0249549343374979	0.0316340584037277
-117.25_48.35	0.0578367301704363	0.0114499110489696
-117.47_51.52	0.0823512833137431	0.0218722659781599
-118.03_52.92	0.0874890895991728	0.0270100465770565
-118.33_44.75	0.0475611689726431	0.0167344853792633
-119.05_49.02	0.0526989495715397	0.0239273922677412
-119.34_50.58	0.0566623803192599	0.00733968656985232
-119.72_53.12	0.0336157743594137	0.0289183650852181
-119.78_51.77	0.0347901245553758	0.0160739183072306
-120.4_53.41	0.0211383097334646	0.0364048560748236
-120.83_51.52	0.00763327403264641	0.0154133463220019
-120.87_50.71	0.0640020668891123	0.0199639474699983
-122.13_53.98	0.00220215555190915	0.0485887250924224
-122.1_52.68	0.0273036420561177	0.0273036420561177
-122.33_52.04	0.00880762388382279	0.0261292841886743
-122.84_54.83	0.0107159612690419	0.0543136806169072
-122_52	0.012771054631543	0.0220924695478224
-123.6_53.55	0.00631213230329602	0.0374324015062468
-123.75_52	0.088369826301022	0.040955451059776
-124.38_54.35	0.0189365025445311	0.0411022568586718
-124.71_51.72	0.0879294451068308	0.0342029394155118
