pop	prec_clim_change	tmax_clim_change
11.2_58.9	0.106572248994256	0.0847000078837629
12.9_56.4	0.103489580634918	0.0914525752109853
13.1028_55.8078	0.0750115967438907	0.0936544006313156
13.1044_55.7967	0.0750115967438907	0.0936544006313156
13.1186_55.7931	0.0750115967438907	0.0936544006313156
13.1206_55.7989	0.0750115967438907	0.0936544006313156
13.1211_55.7967	0.0750115967438907	0.0936544006313156
13.1219_55.7989	0.0750115967438907	0.0936544006313156
13.1222_55.7942	0.0750115967438907	0.0936544006313156
13.1233_55.7936	0.0750115967438907	0.0936544006313156
13.1342_55.8097	0.0770667089834494	0.0936544006313156
13.1367_55.8	0.0770667089834494	0.0936544006313156
13.196_55.705	0.0722225158473468	0.0935076068999186
13.1_55.8	0.0750115967438907	0.0936544006313156
13.2145_55.7097	0.0798557898799933	0.0933608131685215
13.2147_55.6494	0.0691398474880089	0.0943883692883009
13.215_55.6525	0.0691398474880089	0.0943883692883009
13.2161_55.6486	0.0691398474880089	0.0943883692883009
13.2178_55.6561	0.0691398474880089	0.0943883692883009
13.2197_55.6525	0.0691398474880089	0.0943883692883009
13.2225_55.6472	0.0691398474880089	0.0943883692883009
13.2233_55.6514	0.0691398474880089	0.0943883692883009
13.2244_55.6528	0.0691398474880089	0.0943883692883009
13.2264_55.6481	0.0691398474880089	0.0943883692883009
13.2386_55.6575	0.0691398474880089	0.0943883692883009
13.2881_55.8397	0.0879294451068308	0.092406708175111
13.2906_55.8364	0.0879294451068308	0.092406708175111
13.2906_55.8383	0.0879294451068308	0.092406708175111
13.2_55.6	0.0682590850996266	0.0954159254080802
13.2_55.7	0.0722225158473468	0.0935076068999186
13.2_55.71	0.0773602964462435	0.0939479880941097
13.3033_55.8369	0.0895441761521983	0.0931406772630785
13.3047_55.8411	0.0895441761521983	0.0931406772630785
13.3075_55.8364	0.0895441761521983	0.0931406772630785
13.3092_55.8378	0.0895441761521983	0.0931406772630785
13.3106_55.8403	0.0895441761521983	0.0931406772630785
13.3181_55.8369	0.0895441761521983	0.0931406772630785
13.3186_55.8386	0.0895441761521983	0.0931406772630785
13.3712_55.7509	0.0814705209253608	0.092700295810298
13.3742_55.7488	0.0797089961485962	0.0935076068999186
13.399_55.7491	0.0786814400288169	0.0935076068999186
13.4504_55.6942	0.0754519779380819	0.0932140194371245
13.4_55.66	0.0742776280869055	0.0943883692883009
13.51_55.86	0.0930672257057274	0.093874646351046
