Taxon_name,Pop_ID,Sample_name,Country,Pool_Size,Lat,Long,Alt,Author,Data_type
Arabidopsis thaliana,,Athaliana_SWE_6088,Sweden,,56.4666,16.1284,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6090,Sweden,,55.6525,13.2197,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6091,Sweden,,55.6525,13.215,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6092,Sweden,,55.6514,13.2233,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6094,Sweden,,55.6494,13.2147,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6095,Sweden,,55.6486,13.2161,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6096,Sweden,,55.6472,13.2225,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6097,Sweden,,55.6481,13.2264,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6098,Sweden,,55.6561,13.2178,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6099,Sweden,,55.6575,13.2386,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6100,Sweden,,55.6,13.2,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6101,Sweden,,55.6,13.2,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6102,Sweden,,55.6,13.2,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6104,Sweden,,55.7,13.2,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6105,Sweden,,55.7967,13.1211,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6106,Sweden,,55.7931,13.1186,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6107,Sweden,,55.7942,13.1222,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6108,Sweden,,55.7989,13.1206,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6109,Sweden,,55.7936,13.1233,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6111,Sweden,,55.7989,13.1219,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6112,Sweden,,55.7967,13.1044,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6113,Sweden,,55.8078,13.1028,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6114,Sweden,,55.8097,13.1342,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6115,Sweden,,55.8,13.1367,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6118,Sweden,,55.7,13.2,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6119,Sweden,,55.7,13.2,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6122,Sweden,,55.8364,13.3075,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6123,Sweden,,55.8369,13.3033,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6124,Sweden,,55.8378,13.3092,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6125,Sweden,,55.8403,13.3106,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6126,Sweden,,55.8411,13.3047,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6128,Sweden,,55.8397,13.2881,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6131,Sweden,,55.8369,13.3181,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6132,Sweden,,55.8386,13.3186,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6133,Sweden,,55.8364,13.2906,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6134,Sweden,,55.8383,13.2906,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6136,Sweden,,55.9336,13.5519,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6137,Sweden,,55.9419,13.5603,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6138,Sweden,,55.9403,13.5511,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6140,Sweden,,55.9392,13.5539,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6141,Sweden,,55.9414,13.5542,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6142,Sweden,,55.9428,13.5558,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6145,Sweden,,55.9497,13.5533,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6148,Sweden,,55.9319,13.5508,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6149,Sweden,,55.9281,13.5481,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6150,Sweden,,55.9261,13.5319,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6151,Sweden,,55.6528,13.2244,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6153,Sweden,,62.6425,17.7422,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6154,Sweden,,62.6422,17.7406,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6163,Sweden,,62.6425,17.7356,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6166,Sweden,,62.6425,17.7372,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6169,Sweden,,62.8714,18.3447,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6172,Sweden,,62.8717,18.3436,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6173,Sweden,,62.8717,18.3419,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6174,Sweden,,62.8719,18.3422,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6177,Sweden,,62.6322,17.69,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6180,Sweden,,62.6322,17.6906,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6184,Sweden,,62.8892,18.4522,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6188,Sweden,,55.7683,14.1386,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6189,Sweden,,55.7686,14.1383,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6191,Sweden,,55.7689,14.1375,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6192,Sweden,,55.7692,14.1369,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6193,Sweden,,55.7694,14.1347,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6194,Sweden,,55.7706,14.1342,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6195,Sweden,,55.7708,14.1342,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6198,Sweden,,55.7708,14.1331,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6201,Sweden,,55.7719,14.1211,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6202,Sweden,,55.7717,14.1206,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6203,Sweden,,55.7714,14.1208,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6209,Sweden,,62.8836,18.1842,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6210,Sweden,,62.8839,18.1836,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6214,Sweden,,63.0175,18.3281,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6216,Sweden,,63.0167,18.3283,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6217,Sweden,,63.0169,18.3283,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6218,Sweden,,63.0172,18.3283,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6220,Sweden,,62.806,18.1896,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6221,Sweden,,62.806,18.1896,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6231,Sweden,,62.96,18.2844,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6235,Sweden,,62.9611,18.3589,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6237,Sweden,,62.9619,18.35,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6238,Sweden,,62.9619,18.35,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6240,Sweden,,62.9622,18.35,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6241,Sweden,,62.9614,18.3608,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6242,Sweden,,55.7,13.2,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6243,Sweden,,56.27373,13.90045,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6244,Sweden,,62.9169,18.4728,,Weigel,WGS
