## METRICS CLASS	picard.analysis.CollectWgsMetricsWithNonZeroCoverage$WgsMetricsWithNonZeroCoverage
CATEGORY	GENOME_TERRITORY	MEAN_COVERAGE	SD_COVERAGE	MEDIAN_COVERAGE	MAD_COVERAGE	PCT_EXC_ADAPTER	PCT_EXC_MAPQ	PCT_EXC_DUPE	PCT_EXC_UNPAIRED	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_CAPPED	PCT_EXC_TOTAL	PCT_1X	PCT_5X	PCT_10X	PCT_15X	PCT_20X	PCT_25X	PCT_30X	PCT_40X	PCT_50X	PCT_60X	PCT_70X	PCT_80X	PCT_90X	PCT_100X	FOLD_80_BASE_PENALTY	FOLD_90_BASE_PENALTY	FOLD_95_BASE_PENALTY	HET_SNP_SENSITIVITY	HET_SNP_Q
WHOLE_GENOME	12018808399	0.034645	0.708353	0	0	0	0.019821	0	0.000407	0.017129	0.054928	0.018588	0.110873	0.008552	0.002073	0.001028	0.00054	0.000262	0.000115	0.000049	0.000015	0.000008	0.000005	0.000004	0.000003	0.000003	0.000002	?	?	?	0.005621	0	Pobovata_ENI_17
NON_ZERO_REGIONS	102788806	4.050991	6.511507	1	0	0	0.019821	0	0.000407	0.017129	0.054928	0.018588	0.110873	1	0.24242	0.120205	0.063196	0.030612	0.01344	0.005784	0.00176	0.000947	0.000633	0.000479	0.000387	0.000331	0.000291	4.050991	4.050991	4.050991	0.649804	5	Pobovata_ENI_17
WHOLE_GENOME	12018808399	0.035997	0.745502	0	0	0	0.017554	0	0.000413	0.024537	0.036868	0.016804	0.096176	0.0084	0.002102	0.001097	0.000609	0.000326	0.000162	0.000077	0.000019	0.000009	0.000006	0.000004	0.000003	0.000003	0.000003	?	?	?	0.005456	0	Pobovata_ENI_18
NON_ZERO_REGIONS	100956256	4.285372	6.924912	1	0	0	0.017554	0	0.000413	0.024537	0.036868	0.016804	0.096176	1	0.250247	0.130581	0.072542	0.03877	0.019337	0.009191	0.002298	0.001023	0.000659	0.000487	0.000402	0.000343	0.0003	4.285372	4.285372	4.285372	0.639721	4	Pobovata_ENI_18
WHOLE_GENOME	12018808399	0.062321	1.261882	0	0	0	0.016773	0	0.00033	0.018871	0.06569	0.021326	0.122991	0.011021	0.002837	0.001736	0.001233	0.00091	0.000672	0.00049	0.000238	0.000103	0.000043	0.00002	0.000011	0.000008	0.000006	?	?	?	0.007277	0	Pobovata_ENI_20
NON_ZERO_REGIONS	132455057	5.654949	10.623631	1	0	0	0.016773	0	0.00033	0.018871	0.06569	0.021326	0.122991	1	0.257388	0.157523	0.111924	0.082566	0.061013	0.044476	0.021622	0.009334	0.003862	0.001785	0.001039	0.000724	0.000574	5.654949	5.654949	5.654949	0.652256	5	Pobovata_ENI_20
WHOLE_GENOME	12018808399	0.037449	0.757859	0	0	0	0.019943	0	0.000367	0.017078	0.053244	0.021678	0.11231	0.008983	0.002195	0.001126	0.000621	0.000319	0.000148	0.000066	0.000018	0.000009	0.000006	0.000005	0.000004	0.000003	0.000003	?	?	?	0.005918	0	Pobovata_ENI_21
NON_ZERO_REGIONS	107965635	4.168879	6.834732	1	0	0	0.019943	0	0.000367	0.017078	0.053244	0.021678	0.11231	1	0.244338	0.125374	0.069148	0.035484	0.016454	0.007317	0.002037	0.001047	0.000691	0.000519	0.000416	0.000354	0.00031	4.168879	4.168879	4.168879	0.651454	5	Pobovata_ENI_21
WHOLE_GENOME	12018808399	0.063487	1.217142	0	0	0	0.020589	0	0.000354	0.017892	0.061636	0.012687	0.113158	0.012712	0.002921	0.001765	0.001232	0.00089	0.000642	0.000454	0.000205	0.000081	0.000033	0.000016	0.00001	0.000007	0.000006	?	?	?	0.008153	0	Pobovata_ENI_23
NON_ZERO_REGIONS	152784574	4.994213	9.587077	1	0	0	0.020589	0	0.000354	0.017892	0.061636	0.012687	0.113158	1	0.22976	0.138858	0.096925	0.069994	0.05047	0.035679	0.016129	0.006411	0.002593	0.001278	0.000795	0.000568	0.000443	4.994213	4.994213	4.994213	0.633786	4	Pobovata_ENI_23
WHOLE_GENOME	12018808399	0.027483	0.59646	0	0	0	0.019025	0	0.000407	0.017903	0.055242	0.015763	0.10834	0.007532	0.001716	0.000762	0.000329	0.000124	0.000046	0.000021	0.000009	0.000006	0.000005	0.000004	0.000003	0.000003	0.000002	?	?	?	0.004911	0	Pobovata_ENI_27
NON_ZERO_REGIONS	90528474	3.648705	5.832628	1	0	0	0.019025	0	0.000407	0.017903	0.055242	0.015763	0.10834	1	0.227756	0.101169	0.043706	0.016461	0.006097	0.002796	0.001215	0.000806	0.000617	0.000506	0.000421	0.000358	0.000308	3.648705	3.648705	3.648705	0.644463	4	Pobovata_ENI_27
WHOLE_GENOME	12018808399	0.031694	0.709624	0	0	0	0.016766	0	0.000355	0.01848	0.053131	0.018029	0.10676	0.007349	0.001867	0.000972	0.000533	0.000274	0.00013	0.00006	0.000017	0.000008	0.000006	0.000004	0.000004	0.000003	0.000003	?	?	?	0.004851	0	Pobovata_ENI_29
NON_ZERO_REGIONS	88324423	4.312745	7.075311	2	1	0	0.016766	0	0.000355	0.01848	0.053131	0.018029	0.10676	1	0.254016	0.132214	0.072491	0.037243	0.017717	0.008175	0.002263	0.00113	0.000778	0.000611	0.000508	0.000436	0.000388	4.312745	4.312745	4.312745	0.653048	5	Pobovata_ENI_29
WHOLE_GENOME	12018808399	0.030891	0.665245	0	0	0	0.017128	0	0.00046	0.021784	0.041689	0.022553	0.103614	0.007848	0.001882	0.000897	0.000442	0.000201	0.000086	0.000037	0.000012	0.000007	0.000005	0.000004	0.000003	0.000003	0.000003	?	?	?	0.005112	0	Pobovata_ENI_30
NON_ZERO_REGIONS	94321238	3.936257	6.404616	2	1	0	0.017128	0	0.00046	0.021784	0.041689	0.022553	0.103614	1	0.239815	0.114293	0.056366	0.025595	0.010934	0.004733	0.001476	0.000841	0.000611	0.000496	0.000421	0.000365	0.000323	3.936257	3.936257	3.936257	0.642664	4	Pobovata_ENI_30
WHOLE_GENOME	12018808399	0.04034	0.877912	0	0	0	0.01752	0	0.000351	0.017218	0.067915	0.031481	0.134486	0.008517	0.002195	0.001228	0.000761	0.000463	0.000264	0.000142	0.000041	0.000017	0.00001	0.000008	0.000006	0.000005	0.000005	?	?	?	0.005657	0	Pobovata_ENI_31
NON_ZERO_REGIONS	102362011	4.736457	8.261481	2	1	0	0.01752	0	0.000351	0.017218	0.067915	0.031481	0.134486	1	0.257709	0.144134	0.0894	0.054371	0.031048	0.0167	0.004805	0.002002	0.001219	0.000895	0.00072	0.000618	0.000535	4.736457	4.736457	4.736457	0.65693	5	Pobovata_ENI_31
WHOLE_GENOME	12018808399	0.031553	0.636281	0	0	0	0.018253	0	0.000428	0.020938	0.040732	0.011033	0.091384	0.008162	0.00196	0.000904	0.00043	0.000186	0.000075	0.000032	0.00001	0.000006	0.000004	0.000003	0.000003	0.000002	0.000002	?	?	?	0.005327	0	Pobovata_KAZM_10
NON_ZERO_REGIONS	98096133	3.865932	5.89741	2	1	0	0.018253	0	0.000428	0.020938	0.040732	0.011033	0.091384	1	0.240143	0.110792	0.052682	0.022797	0.009235	0.003898	0.001239	0.000696	0.000477	0.000374	0.000313	0.000266	0.000231	3.865932	3.865932	3.865932	0.644198	4	Pobovata_KAZM_10
WHOLE_GENOME	12018808399	0.029934	0.654545	0	0	0	0.016702	0	0.000308	0.01777	0.073964	0.010165	0.118909	0.00727	0.001782	0.000911	0.000485	0.000238	0.000106	0.000045	0.000012	0.000006	0.000004	0.000003	0.000003	0.000002	0.000002	?	?	?	0.004788	0	Pobovata_KAZM_11
NON_ZERO_REGIONS	87381241	4.117205	6.488443	1	0	0	0.016702	0	0.000308	0.01777	0.073964	0.010165	0.118909	1	0.245143	0.125254	0.066755	0.032727	0.014519	0.006225	0.001675	0.000863	0.00059	0.000448	0.000365	0.00031	0.000266	4.117205	4.117205	4.117205	0.651865	5	Pobovata_KAZM_11
WHOLE_GENOME	12018808399	0.03379	0.691866	0	0	0	0.019038	0	0.000375	0.018074	0.051041	0.009404	0.097932	0.00822	0.00204	0.001013	0.000531	0.000257	0.000112	0.000048	0.000014	0.000007	0.000005	0.000004	0.000003	0.000002	0.000002	?	?	?	0.005419	0	Pobovata_KAZM_12
NON_ZERO_REGIONS	98792857	4.110766	6.440106	2	1	0	0.019038	0	0.000375	0.018074	0.051041	0.009404	0.097932	1	0.24823	0.123293	0.064575	0.031246	0.013644	0.005806	0.001672	0.000897	0.000599	0.000445	0.000354	0.000293	0.000256	4.110766	4.110766	4.110766	0.651958	5	Pobovata_KAZM_12
WHOLE_GENOME	12018808399	0.025922	0.586651	0	0	0	0.015132	0	0.000298	0.020397	0.070282	0.01143	0.117539	0.00655	0.001613	0.000771	0.000368	0.000157	0.000062	0.000025	0.000008	0.000005	0.000003	0.000003	0.000002	0.000002	0.000002	?	?	?	0.004314	0	Pobovata_KAZM_13
NON_ZERO_REGIONS	78728661	3.957207	6.081356	2	1	0	0.015132	0	0.000298	0.020397	0.070282	0.01143	0.117539	1	0.246264	0.117727	0.056119	0.023959	0.009456	0.003872	0.001245	0.000707	0.000513	0.00041	0.000342	0.000297	0.000265	3.957207	3.957207	3.957207	0.651229	5	Pobovata_KAZM_13
WHOLE_GENOME	12018808399	0.028955	0.573682	0	0	0	0.02043	0	0.0005	0.019736	0.038161	0.008795	0.087622	0.008221	0.001852	0.000762	0.000305	0.000106	0.000038	0.000018	0.000007	0.000005	0.000003	0.000003	0.000002	0.000002	0.000002	?	?	?	0.005325	0	Pobovata_KAZM_15
NON_ZERO_REGIONS	98811211	3.521939	5.265834	1	0	0	0.02043	0	0.0005	0.019736	0.038161	0.008795	0.087622	1	0.225254	0.092637	0.037039	0.01293	0.004651	0.002168	0.000902	0.000555	0.000402	0.000318	0.000269	0.000233	0.000207	3.521939	3.521939	3.521939	0.639369	4	Pobovata_KAZM_15
WHOLE_GENOME	12018808399	0.031648	0.694094	0	0	0	0.016153	0	0.000341	0.018704	0.061589	0.011565	0.108352	0.007396	0.001866	0.000968	0.000531	0.000276	0.000133	0.000062	0.000016	0.000007	0.000005	0.000004	0.000003	0.000002	0.000002	?	?	?	0.004876	0	Pobovata_KAZM_16
NON_ZERO_REGIONS	88888998	4.279201	6.853041	2	1	0	0.016153	0	0.000341	0.018704	0.061589	0.011565	0.108352	1	0.252245	0.130938	0.071744	0.037352	0.017986	0.008336	0.002107	0.00101	0.000661	0.000495	0.000399	0.000333	0.000296	4.279201	4.279201	4.279201	0.652098	5	Pobovata_KAZM_16
WHOLE_GENOME	12018808399	0.038849	0.766231	0	0	0	0.019121	0	0.000412	0.019439	0.044277	0.012359	0.095607	0.00894	0.002305	0.001179	0.000651	0.000343	0.000166	0.000077	0.000021	0.00001	0.000006	0.000004	0.000004	0.000003	0.000003	?	?	?	0.005932	0	Pobovata_KAZM_17
NON_ZERO_REGIONS	107450973	4.345395	6.852503	2	1	0	0.019121	0	0.000412	0.019439	0.044277	0.012359	0.095607	1	0.257801	0.131866	0.07283	0.038376	0.018614	0.008581	0.002349	0.001125	0.000691	0.000501	0.000397	0.000336	0.000289	4.345395	4.345395	4.345395	0.655512	5	Pobovata_KAZM_17
WHOLE_GENOME	12018808399	0.02972	0.661496	0	0	0	0.017153	0	0.000288	0.016703	0.101803	0.012183	0.148132	0.007216	0.001748	0.000895	0.000488	0.000245	0.000111	0.000049	0.000013	0.000007	0.000004	0.000003	0.000003	0.000002	0.000002	?	?	?	0.004791	0	Pobovata_KAZM_18
NON_ZERO_REGIONS	86732997	4.118418	6.617949	1	0	0	0.017153	0	0.000288	0.016703	0.101803	0.012183	0.148132	1	0.242201	0.124033	0.067687	0.033893	0.015369	0.006803	0.001855	0.000912	0.000609	0.000462	0.000371	0.00031	0.000269	4.118418	4.118418	4.118418	0.657265	5	Pobovata_KAZM_18
WHOLE_GENOME	12018808399	0.027284	0.583653	0	0	0	0.016873	0	0.000409	0.019608	0.045825	0.006315	0.08903	0.007166	0.001721	0.000775	0.000351	0.000142	0.000054	0.000023	0.000008	0.000005	0.000003	0.000003	0.000002	0.000002	0.000002	?	?	?	0.004692	0	Pobovata_KAZM_4
NON_ZERO_REGIONS	86124376	3.807524	5.757178	2	1	0	0.016873	0	0.000409	0.019608	0.045825	0.006315	0.08903	1	0.240147	0.108212	0.048952	0.01983	0.007602	0.003179	0.001128	0.000669	0.000487	0.000383	0.000315	0.000269	0.000241	3.807524	3.807524	3.807524	0.64736	5	Pobovata_KAZM_4
WHOLE_GENOME	12018808399	0.031937	0.701739	0	0	0	0.017815	0	0.000251	0.015533	0.08347	0.011812	0.128881	0.007337	0.00187	0.000991	0.000558	0.000292	0.000138	0.000062	0.000017	0.000008	0.000005	0.000004	0.000003	0.000002	0.000002	?	?	?	0.0049	0	Pobovata_KAZM_6
NON_ZERO_REGIONS	88185436	4.352703	6.950358	2	1	0	0.017815	0	0.000251	0.015533	0.08347	0.011812	0.128881	1	0.254929	0.135024	0.076016	0.039829	0.018767	0.008475	0.002321	0.001139	0.000721	0.000524	0.00041	0.000338	0.000288	4.352703	4.352703	4.352703	0.661957	5	Pobovata_KAZM_6
WHOLE_GENOME	12018808399	0.041277	0.843107	0	0	0	0.01767	0	0.000362	0.018544	0.056668	0.014798	0.108042	0.009058	0.0023	0.001247	0.000753	0.000445	0.000249	0.000131	0.000034	0.000013	0.000008	0.000006	0.000004	0.000004	0.000003	?	?	?	0.005976	0	Pobovata_KAZM_7
NON_ZERO_REGIONS	108869514	4.556836	7.608973	2	1	0	0.01767	0	0.000362	0.018544	0.056668	0.014798	0.108042	1	0.253963	0.137703	0.083114	0.049172	0.027533	0.01444	0.003792	0.001488	0.000886	0.000626	0.000491	0.000406	0.000346	4.556836	4.556836	4.556836	0.652351	5	Pobovata_KAZM_7
WHOLE_GENOME	12018808399	0.031494	0.648168	0	0	0	0.020712	0	0.000387	0.017781	0.053288	0.008703	0.100871	0.008184	0.001952	0.000908	0.00043	0.00018	0.00007	0.00003	0.000012	0.000007	0.000005	0.000004	0.000003	0.000003	0.000002	?	?	?	0.005363	0	Pobovata_KAZM_8
NON_ZERO_REGIONS	98363084	3.848167	6.053653	1	0	0	0.020712	0	0.000387	0.017781	0.053288	0.008703	0.100871	1	0.238521	0.110962	0.052583	0.022037	0.008517	0.003719	0.001419	0.000835	0.000596	0.000468	0.000385	0.00033	0.000291	3.848167	3.848167	3.848167	0.647888	5	Pobovata_KAZM_8
WHOLE_GENOME	12018808399	0.028234	0.599504	0	0	0	0.01818	0	0.000362	0.018525	0.055271	0.007763	0.100101	0.007405	0.001742	0.00082	0.000389	0.000166	0.000066	0.000028	0.000009	0.000005	0.000003	0.000003	0.000002	0.000002	0.000002	?	?	?	0.004821	0	Pobovata_KM_11
NON_ZERO_REGIONS	88999147	3.81283	5.839987	1	0	0	0.01818	0	0.000362	0.018525	0.055271	0.007763	0.100101	1	0.235305	0.110767	0.052479	0.022483	0.008905	0.003725	0.001202	0.000671	0.000457	0.000348	0.000286	0.000244	0.000212	3.81283	3.81283	3.81283	0.643804	4	Pobovata_KM_11
WHOLE_GENOME	12018808399	0.024509	0.540321	0	0	0	0.020461	0	0.000316	0.01586	0.080706	0.018718	0.136061	0.007149	0.001528	0.00066	0.000265	0.000092	0.000033	0.000016	0.000007	0.000004	0.000003	0.000002	0.000002	0.000002	0.000002	?	?	?	0.004628	0	Pobovata_KM_12
NON_ZERO_REGIONS	85922839	3.428308	5.400737	1	0	0	0.020461	0	0.000316	0.01586	0.080706	0.018718	0.136061	1	0.213755	0.092288	0.037059	0.012848	0.004668	0.002254	0.000988	0.000598	0.000431	0.000347	0.000299	0.000263	0.000231	3.428308	3.428308	3.428308	0.640706	4	Pobovata_KM_12
WHOLE_GENOME	12018808399	0.026774	0.583132	0	0	0	0.016151	0	0.000406	0.018606	0.05867	0.013173	0.107007	0.006945	0.001677	0.000767	0.000355	0.000149	0.000058	0.000024	0.000008	0.000004	0.000003	0.000003	0.000002	0.000002	0.000002	?	?	?	0.004576	0	Pobovata_KM_13
NON_ZERO_REGIONS	83469706	3.855235	5.848345	2	1	0	0.016151	0	0.000406	0.018606	0.05867	0.013173	0.107007	1	0.241414	0.110385	0.051168	0.02146	0.008395	0.003458	0.001113	0.000635	0.000461	0.000367	0.000312	0.000276	0.000248	3.855235	3.855235	3.855235	0.651737	5	Pobovata_KM_13
WHOLE_GENOME	12018808399	0.030083	0.630523	0	0	0	0.017197	0	0.000392	0.019296	0.055962	0.008725	0.101572	0.007646	0.001826	0.000894	0.000451	0.000207	0.000086	0.000035	0.00001	0.000005	0.000004	0.000003	0.000002	0.000002	0.000002	?	?	?	0.004993	0	Pobovata_KM_15
NON_ZERO_REGIONS	91901131	3.934183	6.052547	1	0	0	0.017197	0	0.000392	0.019296	0.055962	0.008725	0.101572	1	0.238792	0.116936	0.058964	0.027047	0.011193	0.00458	0.001302	0.000687	0.000459	0.000354	0.000296	0.000257	0.000221	3.934183	3.934183	3.934183	0.645428	5	Pobovata_KM_15
WHOLE_GENOME	12018808399	0.02861	0.577634	0	0	0	0.024564	0	0.000398	0.015831	0.059003	0.010632	0.110427	0.008415	0.001811	0.000728	0.000271	0.000091	0.000037	0.00002	0.000009	0.000006	0.000004	0.000003	0.000003	0.000002	0.000002	?	?	?	0.005461	0	Pobovata_KM_16
NON_ZERO_REGIONS	101137876	3.399843	5.309355	1	0	0	0.024564	0	0.000398	0.015831	0.059003	0.010632	0.110427	1	0.21523	0.086502	0.032245	0.010824	0.004361	0.002359	0.001079	0.000673	0.000486	0.00038	0.000317	0.000269	0.000238	3.399843	3.399843	3.399843	0.641899	4	Pobovata_KM_16
WHOLE_GENOME	12018808399	0.031643	0.662049	0	0	0	0.016156	0	0.0004	0.020483	0.049382	0.020569	0.106989	0.007875	0.001928	0.000929	0.00047	0.000219	0.000095	0.000041	0.000012	0.000006	0.000004	0.000003	0.000003	0.000002	0.000002	?	?	?	0.005184	0	Pobovata_KM_17
NON_ZERO_REGIONS	94653280	4.017963	6.295901	2	1	0	0.016156	0	0.0004	0.020483	0.049382	0.020569	0.106989	1	0.244856	0.117972	0.059674	0.02787	0.012075	0.005219	0.001519	0.000783	0.000534	0.000415	0.000337	0.000287	0.000251	4.017963	4.017963	4.017963	0.649762	5	Pobovata_KM_17
WHOLE_GENOME	12018808399	0.026517	0.573095	0	0	0	0.016426	0	0.000344	0.018903	0.064473	0.008979	0.109124	0.006991	0.001648	0.000773	0.000362	0.00015	0.000056	0.000023	0.000007	0.000004	0.000003	0.000002	0.000002	0.000002	0.000001	?	?	?	0.004574	0	Pobovata_KM_19
NON_ZERO_REGIONS	84029181	3.792757	5.717733	1	0	0	0.016426	0	0.000344	0.018903	0.064473	0.008979	0.109124	1	0.235707	0.110552	0.051751	0.0214	0.008034	0.00325	0.00102	0.000605	0.000444	0.00034	0.000279	0.000237	0.000204	3.792757	3.792757	3.792757	0.64696	5	Pobovata_KM_19
WHOLE_GENOME	12018808399	0.030987	0.67508	0	0	0	0.016713	0	0.000319	0.018543	0.06294	0.008801	0.107317	0.007253	0.001845	0.000946	0.000513	0.000264	0.000127	0.000058	0.000015	0.000007	0.000005	0.000003	0.000003	0.000002	0.000002	?	?	?	0.004818	0	Pobovata_KM_2
NON_ZERO_REGIONS	87178077	4.271979	6.686715	2	1	0	0.016713	0	0.000319	0.018543	0.06294	0.008801	0.107317	1	0.254292	0.130362	0.070763	0.036376	0.01745	0.008011	0.002084	0.00096	0.000623	0.000454	0.000363	0.000303	0.000259	4.271979	4.271979	4.271979	0.657192	5	Pobovata_KM_2
WHOLE_GENOME	12018808399	0.030257	0.637844	0	0	0	0.018917	0	0.000327	0.016345	0.079105	0.011632	0.126327	0.007938	0.001806	0.000895	0.000455	0.000204	0.000082	0.000034	0.000011	0.000006	0.000004	0.000003	0.000002	0.000002	0.000002	?	?	?	0.005176	0	Pobovata_KM_4
NON_ZERO_REGIONS	95400160	3.811853	6.069655	1	0	0	0.018917	0	0.000327	0.016345	0.079105	0.011632	0.126327	1	0.227567	0.112788	0.057313	0.025749	0.010308	0.004238	0.001358	0.000757	0.000504	0.000379	0.00031	0.000268	0.000234	3.811853	3.811853	3.811853	0.645256	5	Pobovata_KM_4
WHOLE_GENOME	12018808399	0.024321	0.495093	0	0	0	0.025027	0	0.000464	0.016877	0.048329	0.006956	0.097654	0.008233	0.001526	0.000471	0.00013	0.000042	0.00002	0.000012	0.000006	0.000004	0.000003	0.000003	0.000002	0.000002	0.000002	?	?	?	0.005242	0	Pobovata_KM_6
NON_ZERO_REGIONS	98956100	2.95387	4.595366	1	0	0	0.025027	0	0.000464	0.016877	0.048329	0.006956	0.097654	1	0.185393	0.057164	0.015747	0.005132	0.002465	0.001517	0.000782	0.000527	0.000406	0.000329	0.000278	0.000238	0.00021	2.95387	2.95387	2.95387	0.628991	4	Pobovata_KM_6
WHOLE_GENOME	12018808399	0.035794	0.73991	0	0	0	0.016944	0	0.000385	0.018952	0.053085	0.011717	0.101082	0.008116	0.002086	0.001098	0.000626	0.000342	0.000174	0.000083	0.000021	0.000008	0.000005	0.000004	0.000003	0.000002	0.000002	?	?	?	0.005363	0	Pobovata_KM_9
NON_ZERO_REGIONS	97550318	4.410012	6.939815	2	1	0	0.016944	0	0.000385	0.018952	0.053085	0.011717	0.101082	1	0.257009	0.135311	0.07715	0.042148	0.021419	0.010262	0.002546	0.001044	0.000622	0.000449	0.000355	0.000291	0.000245	4.410012	4.410012	4.410012	0.653231	5	Pobovata_KM_9
WHOLE_GENOME	12018808399	0.027438	0.592691	0	0	0	0.017632	0	0.000405	0.019933	0.050772	0.01012	0.098861	0.007217	0.001706	0.000776	0.000357	0.000151	0.000061	0.000026	0.000009	0.000005	0.000004	0.000003	0.000002	0.000002	0.000002	?	?	?	0.004716	0	Pobovata_KRA_10
NON_ZERO_REGIONS	86738604	3.801906	5.858732	2	1	0	0.017632	0	0.000405	0.019933	0.050772	0.01012	0.098861	1	0.236395	0.107589	0.049467	0.020992	0.008446	0.003634	0.001232	0.000707	0.000495	0.000383	0.000316	0.000272	0.00024	3.801906	3.801906	3.801906	0.645688	5	Pobovata_KRA_10
WHOLE_GENOME	12018808399	0.033948	0.722399	0	0	0	0.016901	0	0.000398	0.020117	0.03963	0.015624	0.09267	0.007983	0.001988	0.001034	0.00057	0.000299	0.000147	0.00007	0.000019	0.000008	0.000006	0.000004	0.000003	0.000003	0.000002	?	?	?	0.005213	0	Pobovata_KRA_11
NON_ZERO_REGIONS	95943226	4.252632	6.887151	1	0	0	0.016901	0	0.000398	0.020117	0.03963	0.015624	0.09267	1	0.249059	0.129489	0.071391	0.037478	0.018424	0.008785	0.002324	0.001041	0.000689	0.000522	0.000424	0.000359	0.000311	4.252632	4.252632	4.252632	0.6452	5	Pobovata_KRA_11
WHOLE_GENOME	12018808399	0.032694	0.66351	0	0	0	0.018254	0	0.00047	0.021461	0.039264	0.016588	0.096037	0.008359	0.001999	0.000946	0.000468	0.000214	0.00009	0.000038	0.000011	0.000006	0.000004	0.000003	0.000003	0.000002	0.000002	?	?	?	0.005446	0	Pobovata_KRA_12
NON_ZERO_REGIONS	100460107	3.911475	6.123581	2	1	0	0.018254	0	0.00047	0.021461	0.039264	0.016588	0.096037	1	0.239103	0.113212	0.056048	0.025602	0.010734	0.004501	0.001332	0.00075	0.000522	0.000404	0.000335	0.00029	0.000253	3.911475	3.911475	3.911475	0.642432	4	Pobovata_KRA_12
WHOLE_GENOME	12018808399	0.035171	0.722542	0	0	0	0.018029	0	0.000468	0.021264	0.042719	0.017733	0.100212	0.008437	0.002093	0.001051	0.000561	0.000283	0.000131	0.000059	0.000017	0.000009	0.000006	0.000005	0.000004	0.000003	0.000003	?	?	?	0.005545	0	Pobovata_KRA_1
NON_ZERO_REGIONS	101398920	4.168816	6.681933	2	1	0	0.018029	0	0.000468	0.021264	0.042719	0.017733	0.100212	1	0.24812	0.124536	0.066548	0.033515	0.015538	0.007019	0.001992	0.001024	0.000709	0.000536	0.00044	0.00037	0.000316	4.168816	4.168816	4.168816	0.648311	5	Pobovata_KRA_1
WHOLE_GENOME	12018808399	0.045389	0.915036	0	0	0	0.017585	0	0.000414	0.020135	0.050698	0.021964	0.110796	0.009439	0.00246	0.001372	0.000858	0.000538	0.000324	0.000185	0.000056	0.00002	0.000011	0.000007	0.000005	0.000004	0.000003	?	?	?	0.006234	0	Pobovata_KRA_2
NON_ZERO_REGIONS	113446204	4.808679	8.111709	2	1	0	0.017585	0	0.000414	0.020135	0.050698	0.021964	0.110796	1	0.260573	0.145319	0.090933	0.057	0.034353	0.019649	0.005898	0.002131	0.001127	0.000756	0.000557	0.000436	0.000369	4.808679	4.808679	4.808679	0.652127	5	Pobovata_KRA_2
WHOLE_GENOME	12018808399	0.046229	0.967978	0	0	0	0.018047	0	0.000344	0.018162	0.057809	0.012561	0.106922	0.009295	0.00238	0.001383	0.000904	0.000594	0.00038	0.000233	0.000083	0.000032	0.000015	0.000009	0.000006	0.000005	0.000004	?	?	?	0.006129	0	Pobovata_KRA_3
NON_ZERO_REGIONS	111710793	4.973739	8.735013	1	0	0	0.018047	0	0.000344	0.018162	0.057809	0.012561	0.106922	1	0.256094	0.14876	0.097272	0.063895	0.040872	0.025106	0.00889	0.003444	0.001658	0.000989	0.000688	0.00053	0.000441	4.973739	4.973739	4.973739	0.652086	5	Pobovata_KRA_3
WHOLE_GENOME	12018808399	0.027567	0.626988	0	0	0	0.018135	0	0.000395	0.021467	0.053577	0.015136	0.108709	0.006907	0.001693	0.00082	0.000398	0.000175	0.000072	0.000032	0.000011	0.000006	0.000005	0.000004	0.000003	0.000003	0.000002	?	?	?	0.004515	0	Pobovata_KRA_4
NON_ZERO_REGIONS	83014801	3.991122	6.410587	2	1	0	0.018135	0	0.000395	0.021467	0.053577	0.015136	0.108709	1	0.245152	0.118679	0.057649	0.02539	0.010464	0.004577	0.001572	0.000928	0.000686	0.000544	0.00046	0.000401	0.000356	3.991122	3.991122	3.991122	0.645067	4	Pobovata_KRA_4
WHOLE_GENOME	12018808399	0.034644	0.772799	0	0	0	0.016876	0	0.000379	0.019266	0.062742	0.017735	0.116998	0.007895	0.001968	0.001051	0.000605	0.000334	0.000171	0.000084	0.000023	0.000011	0.000007	0.000006	0.000005	0.000004	0.000004	?	?	?	0.005201	0	Pobovata_KRA_5
NON_ZERO_REGIONS	94894080	4.387838	7.519278	1	0	0	0.016876	0	0.000379	0.019266	0.062742	0.017735	0.116998	1	0.249318	0.133089	0.076613	0.042265	0.021715	0.010628	0.002955	0.001404	0.000923	0.000705	0.000581	0.000503	0.00045	4.387838	4.387838	4.387838	0.650847	5	Pobovata_KRA_5
WHOLE_GENOME	12018808399	0.043917	0.930167	0	0	0	0.015816	0	0.000301	0.018311	0.060209	0.02284	0.117477	0.008564	0.002323	0.00134	0.00087	0.000566	0.000355	0.000212	0.000067	0.000023	0.000011	0.000007	0.000005	0.000004	0.000003	?	?	?	0.005734	0	Pobovata_KRA_6
NON_ZERO_REGIONS	102934901	5.127768	8.657608	2	1	0	0.015816	0	0.000301	0.018311	0.060209	0.02284	0.117477	1	0.271237	0.156467	0.101539	0.066087	0.041458	0.024734	0.007855	0.0027	0.001318	0.000838	0.000596	0.000469	0.000385	5.127768	5.127768	5.127768	0.662458	5	Pobovata_KRA_6
WHOLE_GENOME	12018808399	0.034406	0.739665	0	0	0	0.01783	0	0.000419	0.018023	0.052846	0.042701	0.131819	0.008523	0.002034	0.001003	0.00052	0.000249	0.000111	0.000053	0.000021	0.000014	0.00001	0.000007	0.000006	0.000004	0.000004	?	?	?	0.005584	0	Pobovata_KRA_7
