## METRICS CLASS	picard.analysis.CollectWgsMetricsWithNonZeroCoverage$WgsMetricsWithNonZeroCoverage
CATEGORY	GENOME_TERRITORY	MEAN_COVERAGE	SD_COVERAGE	MEDIAN_COVERAGE	MAD_COVERAGE	PCT_EXC_ADAPTER	PCT_EXC_MAPQ	PCT_EXC_DUPE	PCT_EXC_UNPAIRED	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_CAPPED	PCT_EXC_TOTAL	PCT_1X	PCT_5X	PCT_10X	PCT_15X	PCT_20X	PCT_25X	PCT_30X	PCT_40X	PCT_50X	PCT_60X	PCT_70X	PCT_80X	PCT_90X	PCT_100X	FOLD_80_BASE_PENALTY	FOLD_90_BASE_PENALTY	FOLD_95_BASE_PENALTY	HET_SNP_SENSITIVITY	HET_SNP_Q
WHOLE_GENOME	432523942	1.751188	5.423837	0	0	0	0.008765	0	0.000885	0.007833	0.067946	0.002694	0.088124	0.350332	0.094482	0.05738	0.035428	0.020974	0.011892	0.006637	0.002168	0.000784	0.000368	0.000241	0.000187	0.000157	0.000135	?	?	?	0.22027	1	Pdeltoides_UF0054
NON_ZERO_REGIONS	151527145	4.998649	8.230358	2	1	0	0.008765	0	0.000885	0.007833	0.067946	0.002694	0.088124	1	0.269692	0.163786	0.101127	0.059868	0.033944	0.018944	0.006189	0.002238	0.001051	0.000687	0.000533	0.000449	0.000386	4.998649	4.998649	4.998649	0.62686	4	Pdeltoides_UF0054
WHOLE_GENOME	432523942	1.039064	3.125353	0	0	0	0.008935	0	0.000817	0.011965	0.064088	0.000109	0.085915	0.290045	0.064953	0.030438	0.01322	0.005246	0.002038	0.000839	0.000203	0.000086	0.000048	0.000031	0.000022	0.000018	0.000014	?	?	?	0.171214	1	Pdeltoides_UF0055
NON_ZERO_REGIONS	125451256	3.582429	4.956366	1	0	0	0.008935	0	0.000817	0.011965	0.064088	0.000109	0.085915	1	0.223942	0.104943	0.04558	0.018085	0.007027	0.002891	0.0007	0.000296	0.000165	0.000106	0.000076	0.00006	0.000048	3.582429	3.582429	3.582429	0.587238	4	Pdeltoides_UF0055
WHOLE_GENOME	432523942	4.759622	10.965288	2	2	0	0.010882	0	0.000921	0.00536	0.067423	0.002469	0.087056	0.63949	0.235662	0.0967	0.072449	0.058505	0.047897	0.039203	0.025656	0.015883	0.009315	0.005266	0.00293	0.001624	0.000907	?	?	?	0.465274	3	Pdeltoides_UF0057
NON_ZERO_REGIONS	276594534	7.442846	12.963422	3	2	0	0.010882	0	0.000921	0.00536	0.067423	0.002469	0.087056	1	0.368515	0.151215	0.113293	0.091487	0.074899	0.061303	0.040119	0.024837	0.014566	0.008235	0.004582	0.002539	0.001418	3.721423	7.442846	7.442846	0.726971	6	Pdeltoides_UF0057
WHOLE_GENOME	432523942	4.728885	12.587968	1	1	0	0.009361	0	0.000609	0.009928	0.056275	0.000524	0.076698	0.582035	0.156258	0.104489	0.084534	0.070439	0.059207	0.049746	0.034457	0.02293	0.014389	0.008475	0.004759	0.00257	0.001357	?	?	?	0.385268	2	Pdeltoides_UF0058
NON_ZERO_REGIONS	251744201	8.12474	15.641479	2	1	0	0.009361	0	0.000609	0.009928	0.056275	0.000524	0.076698	1	0.268468	0.179524	0.145238	0.121022	0.101724	0.085469	0.059201	0.039396	0.024722	0.014561	0.008176	0.004415	0.002332	8.12474	8.12474	8.12474	0.660185	5	Pdeltoides_UF0058
WHOLE_GENOME	432523942	3.341995	6.91907	1	1	0	0.011172	0	0.00095	0.007209	0.079972	0.001386	0.10069	0.610264	0.187996	0.073548	0.051125	0.037024	0.026312	0.018027	0.007537	0.002793	0.000994	0.000386	0.000184	0.000115	0.000085	?	?	?	0.426299	2	Pdeltoides_UF0059
NON_ZERO_REGIONS	263953976	5.476307	8.170621	3	2	0	0.011172	0	0.00095	0.007209	0.079972	0.001386	0.10069	1	0.308057	0.120518	0.083775	0.060669	0.043115	0.02954	0.012351	0.004576	0.00163	0.000632	0.000301	0.000188	0.000138	5.476307	5.476307	5.476307	0.697368	5	Pdeltoides_UF0059
WHOLE_GENOME	432523942	2.349776	6.629644	0	0	0	0.010397	0	0.001021	0.011225	0.056299	0.001526	0.080468	0.473383	0.10538	0.065661	0.044954	0.030651	0.02046	0.013429	0.005735	0.002576	0.001227	0.00062	0.000347	0.000225	0.000167	?	?	?	0.287505	1	Pdeltoides_UF0060
NON_ZERO_REGIONS	204749481	4.963794	8.937087	2	1	0	0.010397	0	0.001021	0.011225	0.056299	0.001526	0.080468	1	0.222611	0.138706	0.094963	0.064749	0.043222	0.028369	0.012114	0.005441	0.002592	0.001309	0.000732	0.000475	0.000353	4.963794	4.963794	4.963794	0.605007	4	Pdeltoides_UF0060
WHOLE_GENOME	432523942	3.877359	9.242722	1	1	0	0.010896	0	0.000852	0.009707	0.081014	0.002299	0.104768	0.639144	0.174588	0.088409	0.064896	0.049229	0.037327	0.028015	0.015225	0.008128	0.004472	0.002617	0.00162	0.001036	0.000686	?	?	?	0.431022	2	Pdeltoides_UF0061
NON_ZERO_REGIONS	276444995	6.06649	10.971763	3	2	0	0.010896	0	0.000852	0.009707	0.081014	0.002299	0.104768	1	0.273159	0.138325	0.101536	0.077024	0.058402	0.043832	0.023821	0.012716	0.006997	0.004095	0.002534	0.001621	0.001073	6.06649	6.06649	6.06649	0.672744	5	Pdeltoides_UF0061
WHOLE_GENOME	432523942	2.286786	5.520072	1	1	0	0.012308	0	0.00102	0.011381	0.081581	0.001508	0.107798	0.556007	0.110448	0.053385	0.032658	0.019522	0.011366	0.006635	0.002716	0.001534	0.001005	0.000646	0.000407	0.000255	0.00017	?	?	?	0.348342	2	Pdeltoides_UF0064
NON_ZERO_REGIONS	240486396	4.112872	6.877001	2	1	0	0.012308	0	0.00102	0.011381	0.081581	0.001508	0.107798	1	0.198645	0.096015	0.058737	0.035112	0.020442	0.011933	0.004884	0.002759	0.001807	0.001162	0.000731	0.000459	0.000306	4.112872	4.112872	4.112872	0.624219	4	Pdeltoides_UF0064
WHOLE_GENOME	432523942	4.077178	10.329871	1	1	0	0.009707	0	0.000749	0.007433	0.060879	0.001112	0.07988	0.597681	0.15183	0.095393	0.075157	0.060578	0.048871	0.039111	0.023761	0.013191	0.006778	0.003286	0.00158	0.000785	0.000435	?	?	?	0.393803	2	Pdeltoides_UF0065
NON_ZERO_REGIONS	258511278	6.821665	12.641671	2	1	0	0.009707	0	0.000749	0.007433	0.060879	0.001112	0.07988	1	0.254032	0.159605	0.125748	0.101355	0.081767	0.065438	0.039755	0.02207	0.01134	0.005497	0.002643	0.001314	0.000728	6.821665	6.821665	6.821665	0.657635	5	Pdeltoides_UF0065
WHOLE_GENOME	432523942	2.99913	9.539632	0	0	0	0.008372	0	0.000718	0.009073	0.073478	0.00249	0.094131	0.433159	0.105099	0.074836	0.059025	0.047521	0.038352	0.030749	0.01889	0.010724	0.005713	0.002994	0.00157	0.000846	0.000491	?	?	?	0.271085	1	Pdeltoides_UF0066
NON_ZERO_REGIONS	187351820	6.923849	13.524819	2	1	0	0.008372	0	0.000718	0.009073	0.073478	0.00249	0.094131	1	0.242633	0.172768	0.136267	0.109707	0.08854	0.070988	0.043611	0.024758	0.01319	0.006911	0.003624	0.001952	0.001133	6.923849	6.923849	6.923849	0.623703	4	Pdeltoides_UF0066
WHOLE_GENOME	432523942	2.119877	6.261707	0	0	0	0.009658	0	0.000948	0.007865	0.062591	0.003026	0.084087	0.432603	0.101973	0.063448	0.041618	0.026732	0.016667	0.010249	0.004051	0.001942	0.001044	0.000569	0.000332	0.000219	0.000166	?	?	?	0.266678	1	Pdeltoides_UF0067
NON_ZERO_REGIONS	187111301	4.900279	8.775545	2	1	0	0.009658	0	0.000948	0.007865	0.062591	0.003026	0.084087	1	0.235719	0.146664	0.096204	0.061793	0.038528	0.023692	0.009365	0.00449	0.002413	0.001315	0.000768	0.000507	0.000385	4.900279	4.900279	4.900279	0.614646	4	Pdeltoides_UF0067
WHOLE_GENOME	432523942	5.220083	13.291221	2	2	0	0.010578	0	0.000821	0.006327	0.084443	0.002245	0.104414	0.607823	0.25176	0.094747	0.069614	0.058084	0.049755	0.043041	0.032479	0.024228	0.017514	0.012121	0.007996	0.005033	0.003064	?	?	?	0.452998	3	Pdeltoides_UF0069
NON_ZERO_REGIONS	262897946	8.588165	16.177533	4	2	0	0.010578	0	0.000821	0.006327	0.084443	0.002245	0.104414	1	0.4142	0.15588	0.11453	0.095561	0.081858	0.070812	0.053435	0.039861	0.028815	0.019941	0.013155	0.00828	0.005041	4.294083	8.588165	8.588165	0.744519	6	Pdeltoides_UF0069
WHOLE_GENOME	432523942	6.95561	18.101711	2	2	0	0.009143	0	0.000597	0.005767	0.069136	0.003506	0.088149	0.667141	0.206033	0.126188	0.104942	0.090676	0.079535	0.070247	0.055121	0.042883	0.032595	0.02406	0.017263	0.012055	0.008215	?	?	?	0.467832	3	Pdeltoides_UF0070
NON_ZERO_REGIONS	288554648	10.425989	21.330167	3	2	0	0.009143	0	0.000597	0.005767	0.069136	0.003506	0.088149	1	0.30883	0.189147	0.1573	0.135918	0.119218	0.105296	0.082623	0.064279	0.048858	0.036064	0.025876	0.01807	0.012314	10.425989	10.425989	10.425989	0.700424	5	Pdeltoides_UF0070
WHOLE_GENOME	432523942	1.292156	3.699432	0	0	0	0.009349	0	0.000878	0.01169	0.062901	0.000263	0.085081	0.339613	0.075204	0.039994	0.020291	0.009201	0.003866	0.001595	0.000335	0.000134	0.000088	0.000064	0.000047	0.000035	0.000026	?	?	?	0.200987	1	Pdeltoides_UF0071
NON_ZERO_REGIONS	146890861	3.804788	5.5442	1	0	0	0.009349	0	0.000878	0.01169	0.062901	0.000263	0.085081	1	0.221441	0.117763	0.059747	0.027093	0.011382	0.004696	0.000986	0.000396	0.000259	0.000188	0.000137	0.000102	0.000078	3.804788	3.804788	3.804788	0.588999	4	Pdeltoides_UF0071
WHOLE_GENOME	432523942	0.997219	2.869902	0	0	0	0.009845	0	0.000964	0.009113	0.05869	0.000087	0.0787	0.29169	0.066241	0.027129	0.009554	0.003023	0.000965	0.000365	0.000128	0.000085	0.000063	0.000046	0.000034	0.000026	0.00002	?	?	?	0.17636	1	Pdeltoides_UF0072
NON_ZERO_REGIONS	126163031	3.418761	4.467428	1	0	0	0.009845	0	0.000964	0.009113	0.05869	0.000087	0.0787	1	0.227095	0.093006	0.032753	0.010363	0.003307	0.001253	0.000437	0.00029	0.000215	0.000159	0.000117	0.000088	0.00007	3.418761	3.418761	3.418761	0.602265	4	Pdeltoides_UF0072
WHOLE_GENOME	432523942	1.022897	3.667129	0	0	0	0.008769	0	0.000998	0.014567	0.083098	0.000816	0.108248	0.263961	0.055883	0.031602	0.017709	0.009203	0.004413	0.001995	0.000461	0.000198	0.000131	0.000101	0.000083	0.00007	0.000059	?	?	?	0.151147	1	Pdeltoides_UF0073
NON_ZERO_REGIONS	114169305	3.875189	6.316106	1	0	0	0.008769	0	0.000998	0.014567	0.083098	0.000816	0.108248	1	0.211709	0.119723	0.067089	0.034864	0.016719	0.00756	0.001745	0.000751	0.000496	0.000383	0.000316	0.000264	0.000222	3.875189	3.875189	3.875189	0.568764	4	Pdeltoides_UF0073
WHOLE_GENOME	432523942	2.960392	6.637884	1	1	0	0.010763	0	0.001042	0.012541	0.067479	0.000866	0.092692	0.593187	0.143599	0.069719	0.048185	0.033916	0.02347	0.015769	0.006479	0.002409	0.000894	0.000373	0.000199	0.000132	0.000099	?	?	?	0.385148	2	Pdeltoides_UF0074
NON_ZERO_REGIONS	256567387	4.99066	8.00918	2	1	0	0.010763	0	0.001042	0.012541	0.067479	0.000866	0.092692	1	0.242081	0.117532	0.081231	0.057176	0.039565	0.026583	0.010923	0.004062	0.001507	0.000629	0.000335	0.000222	0.000167	4.99066	4.99066	4.99066	0.6472	5	Pdeltoides_UF0074
WHOLE_GENOME	432523942	1.329556	3.843524	0	0	0	0.012232	0	0.001345	0.006041	0.072351	0.001028	0.092997	0.413793	0.06301	0.028058	0.01371	0.006637	0.0035	0.00216	0.001204	0.000749	0.000435	0.000246	0.000155	0.000107	0.000082	?	?	?	0.249474	1	Pdeltoides_UF0077
NON_ZERO_REGIONS	178975219	3.213097	5.44506	2	1	0	0.012232	0	0.001345	0.006041	0.072351	0.001028	0.092997	1	0.152275	0.067807	0.033133	0.016038	0.008459	0.00522	0.00291	0.001811	0.001052	0.000594	0.000374	0.000259	0.000198	3.213097	3.213097	3.213097	0.601409	4	Pdeltoides_UF0077
WHOLE_GENOME	432523942	4.126101	9.930842	2	2	0	0.012056	0	0.001026	0.006738	0.07442	0.004201	0.098441	0.612751	0.230944	0.080195	0.056579	0.044446	0.035404	0.028089	0.017018	0.009706	0.005459	0.003241	0.002166	0.001632	0.001332	?	?	?	0.444179	3	Pdeltoides_UF0079
NON_ZERO_REGIONS	265029269	6.733738	11.974553	4	2	0	0.012056	0	0.001026	0.006738	0.07442	0.004201	0.098441	1	0.376897	0.130878	0.092336	0.072536	0.057779	0.045841	0.027773	0.01584	0.00891	0.00529	0.003535	0.002664	0.002173	3.366869	6.733738	6.733738	0.724103	6	Pdeltoides_UF0079
WHOLE_GENOME	432523942	2.692674	6.978169	1	1	0	0.011951	0	0.001084	0.007944	0.078328	0.002045	0.101352	0.526693	0.137473	0.054263	0.037671	0.027715	0.020368	0.014801	0.007605	0.003909	0.002151	0.001276	0.000803	0.00052	0.000343	?	?	?	0.35302	2	Pdeltoides_UF0080
NON_ZERO_REGIONS	227807152	5.11242	8.948925	3	2	0	0.011951	0	0.001084	0.007944	0.078328	0.002045	0.101352	1	0.261013	0.103025	0.071524	0.05262	0.038671	0.028101	0.01444	0.007423	0.004084	0.002423	0.001524	0.000987	0.000652	5.11242	5.11242	5.11242	0.668997	5	Pdeltoides_UF0080
WHOLE_GENOME	432523942	1.990599	5.246427	0	0	0	0.009897	0	0.000772	0.009918	0.084609	0.000307	0.105504	0.469915	0.091638	0.053612	0.035088	0.022417	0.01368	0.008003	0.002561	0.000856	0.000332	0.000164	0.000103	0.000072	0.000057	?	?	?	0.287206	1	Pdeltoides_UF0081
NON_ZERO_REGIONS	203249441	4.236083	7.004453	2	1	0	0.009897	0	0.000772	0.009918	0.084609	0.000307	0.105504	1	0.195009	0.114088	0.074669	0.047704	0.029111	0.017031	0.00545	0.001822	0.000706	0.000348	0.000219	0.000152	0.000121	4.236083	4.236083	4.236083	0.609058	4	Pdeltoides_UF0081
WHOLE_GENOME	432523942	4.691229	8.74361	2	2	0	0.011834	0	0.000894	0.010105	0.069241	0.002226	0.094301	0.689533	0.285422	0.103259	0.071725	0.054759	0.041782	0.031348	0.016185	0.007309	0.002949	0.001128	0.000467	0.000238	0.000149	?	?	?	0.507073	3	Pdeltoides_UF0082
NON_ZERO_REGIONS	298239677	6.803484	9.823566	4	2	0	0.011834	0	0.000894	0.010105	0.069241	0.002226	0.094301	1	0.413935	0.149752	0.10402	0.079414	0.060595	0.045463	0.023472	0.010599	0.004277	0.001635	0.000678	0.000345	0.000216	3.401742	6.803484	6.803484	0.734342	6	Pdeltoides_UF0082
WHOLE_GENOME	432523942	1.71282	4.768576	0	0	0	0.010489	0	0.000965	0.012256	0.071369	0.000557	0.095636	0.437267	0.082908	0.04557	0.027152	0.015815	0.009053	0.005236	0.0019	0.000788	0.000377	0.000209	0.000137	0.000103	0.000082	?	?	?	0.260761	1	Pdeltoides_UF0083
NON_ZERO_REGIONS	189128581	3.917101	6.585503	2	1	0	0.010489	0	0.000965	0.012256	0.071369	0.000557	0.095636	1	0.189606	0.104216	0.062094	0.036168	0.020703	0.011975	0.004344	0.001801	0.000862	0.000478	0.000314	0.000236	0.000187	3.917101	3.917101	3.917101	0.593348	4	Pdeltoides_UF0083
WHOLE_GENOME	432523942	3.56863	10.365326	1	1	0	0.009357	0	0.000719	0.008039	0.065468	0.002229	0.085811	0.50443	0.125664	0.087577	0.068921	0.055426	0.044764	0.035946	0.022388	0.013079	0.007158	0.003725	0.001958	0.001076	0.000638	?	?	?	0.322449	2	Pdeltoides_UF0084
NON_ZERO_REGIONS	218178161	7.074575	13.718223	2	1	0	0.009357	0	0.000719	0.008039	0.065468	0.002229	0.085811	1	0.24912	0.173616	0.136631	0.109879	0.088742	0.07126	0.044383	0.025929	0.014189	0.007385	0.003881	0.002132	0.001265	7.074575	7.074575	7.074575	0.637596	4	Pdeltoides_UF0084
WHOLE_GENOME	432523942	1.321019	4.070533	0	0	0	0.013364	0	0.00163	0.008491	0.073118	0.003616	0.100219	0.399899	0.057403	0.023006	0.013685	0.007945	0.004549	0.002756	0.001402	0.000951	0.000651	0.000416	0.000263	0.00017	0.000118	?	?	?	0.240313	1	Pdeltoides_UF0085
NON_ZERO_REGIONS	172965728	3.303385	5.906359	2	1	0	0.013364	0	0.00163	0.008491	0.073118	0.003616	0.100219	1	0.143545	0.057531	0.034222	0.019866	0.011376	0.006891	0.003506	0.002379	0.001627	0.001041	0.000657	0.000424	0.000294	3.303385	3.303385	3.303385	0.599261	4	Pdeltoides_UF0085
WHOLE_GENOME	432523942	3.593698	9.896231	1	1	0	0.008078	0	0.000545	0.007034	0.061627	0.000147	0.077432	0.500555	0.130992	0.094082	0.073912	0.05905	0.04715	0.037243	0.021899	0.011661	0.005752	0.002689	0.001234	0.000576	0.000287	?	?	?	0.320707	2	Pdeltoides_UF0086
NON_ZERO_REGIONS	216501973	7.179429	13.034958	2	1	0	0.008078	0	0.000545	0.007034	0.061627	0.000147	0.077432	1	0.261694	0.187956	0.14766	0.117969	0.094195	0.074403	0.04375	0.023296	0.011491	0.005372	0.002464	0.00115	0.000574	7.179429	7.179429	7.179429	0.639213	4	Pdeltoides_UF0086
WHOLE_GENOME	432523942	2.314895	5.030746	1	1	0	0.009869	0	0.000832	0.008168	0.078237	0.000174	0.09728	0.553927	0.113546	0.061355	0.038489	0.022679	0.01235	0.006267	0.001405	0.000331	0.000116	0.000068	0.00005	0.000039	0.000033	?	?	?	0.35472	2	Pdeltoides_UF0087
NON_ZERO_REGIONS	239586610	4.179063	6.156184	2	1	0	0.009869	0	0.000832	0.008168	0.078237	0.000174	0.09728	1	0.204984	0.110764	0.069484	0.040942	0.022295	0.011314	0.002536	0.000598	0.00021	0.000123	0.000089	0.000071	0.000059	4.179063	4.179063	4.179063	0.638761	4	Pdeltoides_UF0087
WHOLE_GENOME	432523942	3.68491	9.288605	1	1	0	0.009994	0	0.000812	0.009168	0.061046	0.00081	0.081828	0.582102	0.146676	0.084159	0.065429	0.052133	0.041524	0.032665	0.018973	0.009928	0.004769	0.002164	0.000976	0.000461	0.000252	?	?	?	0.380534	2	Pdeltoides_UF0088
NON_ZERO_REGIONS	251772893	6.330354	11.466116	2	1	0	0.009994	0	0.000812	0.009168	0.061046	0.00081	0.081828	1	0.251976	0.144577	0.112402	0.08956	0.071335	0.056115	0.032594	0.017056	0.008192	0.003717	0.001677	0.000793	0.000433	6.330354	6.330354	6.330354	0.652262	5	Pdeltoides_UF0088
WHOLE_GENOME	432523942	1.369577	3.360822	0	0	0	0.008788	0	0.000689	0.007058	0.076262	0.00009	0.092886	0.404775	0.078898	0.038947	0.017345	0.006555	0.002213	0.000728	0.000119	0.000049	0.00003	0.00002	0.000014	0.00001	0.000007	?	?	?	0.242026	1	Pdeltoides_UF0090
NON_ZERO_REGIONS	175074954	3.38355	4.592419	1	0	0	0.008788	0	0.000689	0.007058	0.076262	0.00009	0.092886	1	0.194917	0.09622	0.04285	0.016195	0.005468	0.001799	0.000293	0.000122	0.000074	0.000049	0.000034	0.000025	0.000018	3.38355	3.38355	3.38355	0.596215	4	Pdeltoides_UF0090
WHOLE_GENOME	432523942	5.771065	13.026061	2	2	0	0.009606	0	0.00067	0.008082	0.086579	0.000991	0.105927	0.693389	0.259133	0.113513	0.088289	0.07324	0.061634	0.05202	0.03672	0.024929	0.016031	0.009711	0.005599	0.003149	0.001748	?	?	?	0.50688	3	Pdeltoides_UF0091
NON_ZERO_REGIONS	299907136	8.322989	14.948885	3	2	0	0.009606	0	0.00067	0.008082	0.086579	0.000991	0.105927	1	0.37372	0.163708	0.12733	0.105627	0.088888	0.075023	0.052958	0.035953	0.02312	0.014005	0.008075	0.004541	0.002521	4.161495	8.322989	8.322989	0.730131	6	Pdeltoides_UF0091
WHOLE_GENOME	432523942	4.779818	11.040166	2	2	0	0.012419	0	0.000929	0.007883	0.073311	0.006784	0.101327	0.695862	0.266997	0.10428	0.071087	0.053084	0.039774	0.029484	0.015677	0.00832	0.004749	0.00308	0.002281	0.001884	0.001675	?	?	?	0.508425	3	Pdeltoides_UF0092
NON_ZERO_REGIONS	300977082	6.868914	12.680984	4	2	0	0.012419	0	0.000929	0.007883	0.073311	0.006784	0.101327	1	0.383692	0.149857	0.102157	0.076286	0.057158	0.042371	0.022529	0.011956	0.006824	0.004426	0.003279	0.002707	0.002407	3.434457	6.868914	6.868914	0.729688	6	Pdeltoides_UF0092
WHOLE_GENOME	432523942	1.025491	2.756693	0	0	0	0.009342	0	0.000825	0.007991	0.073722	0.000154	0.092034	0.338481	0.059013	0.025912	0.009964	0.003268	0.00098	0.000311	0.00007	0.000039	0.000025	0.000019	0.000014	0.00001	0.000008	?	?	?	0.198295	1	Pdeltoides_UF0094
NON_ZERO_REGIONS	146401093	3.029688	4.047131	1	0	0	0.009342	0	0.000825	0.007991	0.073722	0.000154	0.092034	1	0.174348	0.076555	0.029436	0.009656	0.002897	0.000919	0.000207	0.000114	0.000074	0.000056	0.000041	0.00003	0.000022	3.029688	3.029688	3.029688	0.583698	4	Pdeltoides_UF0094
WHOLE_GENOME	432523942	1.238151	3.723036	0	0	0	0.009282	0	0.000883	0.011993	0.062817	0.000143	0.085117	0.316285	0.073289	0.038888	0.019862	0.009142	0.003906	0.001645	0.00038	0.000167	0.000113	0.000085	0.000065	0.00005	0.000038	?	?	?	0.187391	1	Pdeltoides_UF0095
NON_ZERO_REGIONS	136800859	3.914667	5.774662	1	0	0	0.009282	0	0.000883	0.011993	0.062817	0.000143	0.085117	1	0.231719	0.122953	0.062797	0.028903	0.012349	0.005201	0.001203	0.000527	0.000356	0.000268	0.000207	0.000159	0.000119	3.914667	3.914667	3.914667	0.589605	4	Pdeltoides_UF0095
WHOLE_GENOME	432523942	5.348731	14.69173	1	1	0	0.008524	0	0.000697	0.008357	0.067536	0.005616	0.09073	0.611377	0.166374	0.105608	0.086564	0.073379	0.063037	0.054391	0.040375	0.029406	0.020763	0.014149	0.009315	0.005945	0.003702	?	?	?	0.409117	2	Pdeltoides_UF0096
NON_ZERO_REGIONS	264435309	8.748659	17.980698	2	1	0	0.008524	0	0.000697	0.008357	0.067536	0.005616	0.09073	1	0.272129	0.172738	0.141589	0.120022	0.103107	0.088965	0.06604	0.048098	0.033962	0.023143	0.015237	0.009724	0.006056	8.748659	8.748659	8.748659	0.667724	5	Pdeltoides_UF0096
WHOLE_GENOME	432523942	2.482719	7.664954	0	0	0	0.008204	0	0.000835	0.007416	0.071884	0.008727	0.097066	0.405879	0.109391	0.074916	0.054194	0.038933	0.027256	0.018479	0.008015	0.003613	0.001857	0.001045	0.000598	0.000374	0.000266	?	?	?	0.255803	1	Pdeltoides_UF0097
NON_ZERO_REGIONS	175552459	6.116892	11.068939	2	1	0	0.008204	0	0.000835	0.007416	0.071884	0.008727	0.097066	1	0.269516	0.184577	0.133523	0.095923	0.067153	0.045529	0.019747	0.008903	0.004576	0.002574	0.001472	0.000921	0.000655	6.116892	6.116892	6.116892	0.628547	4	Pdeltoides_UF0097
WHOLE_GENOME	432523942	2.085664	6.189562	0	0	0	0.008768	0	0.00077	0.008118	0.07901	0.001388	0.098055	0.395469	0.10079	0.065124	0.044225	0.029535	0.019099	0.011929	0.004225	0.001409	0.000552	0.000288	0.000188	0.000143	0.000117	?	?	?	0.246047	1	Pdeltoides_UF0100
NON_ZERO_REGIONS	171049842	5.273898	8.947602	2	1	0	0.008768	0	0.00077	0.008118	0.07901	0.001388	0.098055	1	0.254863	0.164675	0.111829	0.074684	0.048294	0.030164	0.010684	0.003562	0.001396	0.000728	0.000477	0.00036	0.000296	5.273898	5.273898	5.273898	0.620375	4	Pdeltoides_UF0100
WHOLE_GENOME	432523942	5.53168	13.458488	2	2	0	0.010249	0	0.000849	0.009693	0.081808	0.007861	0.110459	0.701174	0.25674	0.109635	0.08332	0.067556	0.055478	0.045541	0.030122	0.018973	0.011458	0.006832	0.004215	0.002866	0.002191	?	?	?	0.508524	3	Pdeltoides_UF0101
NON_ZERO_REGIONS	303274588	7.889167	15.483105	3	2	0	0.010249	0	0.000849	0.009693	0.081808	0.007861	0.110459	1	0.366157	0.156359	0.118829	0.096347	0.079122	0.06495	0.04296	0.027058	0.016341	0.009743	0.006012	0.004088	0.003124	3.944583	7.889167	7.889167	0.724074	6	Pdeltoides_UF0101
WHOLE_GENOME	432523942	6.41422	16.957937	1	1	0	0.009251	0	0.000636	0.007616	0.071643	0.003901	0.093047	0.656956	0.198621	0.120803	0.099191	0.084608	0.073203	0.063762	0.048673	0.036888	0.027481	0.020032	0.01425	0.009891	0.006676	?	?	?	0.450634	3	Pdeltoides_UF0103
NON_ZERO_REGIONS	284149004	9.763553	20.125416	3	2	0	0.009251	0	0.000636	0.007616	0.071643	0.003901	0.093047	1	0.302336	0.183883	0.150985	0.128788	0.111427	0.097056	0.074089	0.056151	0.041831	0.030492	0.021691	0.015055	0.010163	9.763553	9.763553	9.763553	0.684911	5	Pdeltoides_UF0103
WHOLE_GENOME	432523942	3.631515	11.056895	1	1	0	0.008999	0	0.000865	0.012706	0.068936	0.005954	0.09746	0.514435	0.123134	0.084674	0.066687	0.053812	0.043629	0.035283	0.022526	0.013845	0.00833	0.005084	0.003269	0.002229	0.001573	?	?	?	0.319042	2	Pdeltoides_UF0105
NON_ZERO_REGIONS	222505451	7.05923	14.609993	2	1	0	0.008999	0	0.000865	0.012706	0.068936	0.005954	0.09746	1	0.239358	0.164596	0.129632	0.104603	0.08481	0.068587	0.043789	0.026912	0.016193	0.009882	0.006354	0.004333	0.003058	7.05923	7.05923	7.05923	0.617738	4	Pdeltoides_UF0105
WHOLE_GENOME	432523942	2.813412	8.025985	0	0	0	0.008076	0	0.000598	0.007202	0.065185	0.000167	0.081228	0.442238	0.11472	0.080795	0.060943	0.046234	0.034641	0.025376	0.012424	0.005434	0.002225	0.000902	0.000396	0.000191	0.000105	?	?	?	0.281702	1	Pdeltoides_UF0106
NON_ZERO_REGIONS	191278419	6.361763	11.094431	2	1	0	0.008076	0	0.000598	0.007202	0.065185	0.000167	0.081228	1	0.259408	0.182696	0.137806	0.104546	0.078331	0.057382	0.028094	0.012286	0.005031	0.002039	0.000896	0.000433	0.000238	6.361763	6.361763	6.361763	0.635355	4	Pdeltoides_UF0106
WHOLE_GENOME	432523942	3.427479	8.375797	1	1	0	0.011115	0	0.001018	0.013278	0.076216	0.003494	0.10512	0.609095	0.159192	0.07638	0.055393	0.041301	0.030572	0.022202	0.011054	0.005417	0.002934	0.001869	0.001343	0.000995	0.000723	?	?	?	0.403152	2	Pdeltoides_UF0108
NON_ZERO_REGIONS	263448071	5.627169	10.139004	3	2	0	0.011115	0	0.001018	0.013278	0.076216	0.003494	0.10512	1	0.261359	0.125399	0.090942	0.067808	0.050192	0.036451	0.018148	0.008894	0.004817	0.003068	0.002204	0.001634	0.001187	5.627169	5.627169	5.627169	0.659792	5	Pdeltoides_UF0108
WHOLE_GENOME	432523942	1.134389	3.091274	0	0	0	0.010223	0	0.001007	0.007249	0.080382	0.000354	0.099215	0.371423	0.056871	0.027281	0.012893	0.005525	0.002217	0.00092	0.000221	0.000098	0.000066	0.000051	0.00004	0.000031	0.000024	?	?	?	0.219956	1	Pdeltoides_UF0109
