pop	prec_clim_change	tmax_clim_change
-100.18_33.01	0.0146793731397046	0.0571027615134511
-100.44_29.62	0.028477983891027	0.0940948094514593
-100.97_29.94	0.00748648030124937	0.0921130934957734
-100.97_30.67	0.0124774671687489	0.0813237271939637
-101.02_25.46	0.0551944430052895	0.0952691876181843
-101.06_34.44	0.0372856077748498	0.0700206098763911
-101.08_34.44	0.0372856077748498	0.0700206098763911
-101.08_34.45	0.0372856077748498	0.0700206098763911
-101.11_34.47	0.0365516391178646	0.0709013722647734
-101.21_29.7	0.00176152477676456	0.0910121401870589
-101.44_34.8	0.0306798898619827	0.0709013722647734
-101.55_35.71	0.0375791952376439	0.0610661922611713
-101.64_34.93	0.031560652250365	0.0704609910705823
-101.65_34.94	0.031560652250365	0.0704609910705823
-101.66_34.94	0.031560652250365	0.0704609910705823
-101.69_34.95	0.0314138585189679	0.0700206098763911
-101.7_35.57	0.0350837018038941	0.0640020668891123
-101.91_33.46	0.0237805844863215	0.0835256331649194
-102.06_35.26	0.0289183650852181	0.0703141973391852
-102.27_35.53	0.031560652250365	0.069727022413597
-102.3_35.61	0.0324414146387473	0.0667911477856561
-102.89_36.88	0.0258356967258802	0.0592312880088359
-103.04_36.64	0.0192299788130131	0.0650296230088916
-104.13_30.67	0.0477079627040401	0.104663930486094
-104.31_36.04	0.0337625582213207	0.0716353409217587
-104.64_34.95	0.0475611689726431	0.0614331946262648
-104.69_34.94	0.0465336128528637	0.0609193985297743
-104.83_34.83	0.0427169758365405	0.0641488606205093
-104.84_31.9	0.000880762388382279	0.0963701412501356
-104.93_32.86	0.0214318847839688	0.082057695850949
-106.97_34.33	0.0105691486605873	0.0882230325696249
-109.15_31.92	0.0255421167621746	0.108920948696608
-109.36_31.98	0.00895441761521983	0.119930548973893
-110.51_31.61	0.029211961124556	0.117434985117637
-110.56_31.6	0.0344965370063852	0.119049716163005
-110.7_31.8	0.0450656887700437	0.126389439840416
-111.4_34.32	0.0620937848420523	0.110388886010579
-112.18_34.29	0.0465336401771409	0.0935076068999186
-112.32_34.23	0.0551944754151576	0.0963701129561358
-97.15_34.43	0.0962966877964625	0.0600386713957433
-97.27_26.02	0.0418362134481582	0.0719289283845528
-97.3_29.31	0.0487355188238194	0.0785346462974199
-97.64_30.45	0.0262760779200713	0.0614331946262648
-97.73_30.18	0.0145325794083076	0.0645892418147004
-98.1_30.99	0.0192299788130131	0.0610661922611713
-98.31_30.21	0.0387535450888203	0.0722959339389138
-98.44_31.31	0.00954159254080802	0.069433434950803
-98.48_31.06	0.0133582295571312	0.0689930537566118
-98.49_32.61	0.00146793731397046	0.0635616856949211
-98.6_31.56	0.000440381194191139	0.0701674036077882
-99.24_29.91	0.0104223549291903	0.0848467767474928
-99.44_31.86	0.0120370859745578	0.0642956921059549
-99.59_30.35	0.0237805844863215	0.0822045378523624
-99.73_30.02	0.0196703600072042	0.0888102335696301
-99.73_30.47	0.0249549343374979	0.0789750738653053
-99.8_30.43	0.0215786785153658	0.0800025836113903
