pop	prec_clim_change	tmax_clim_change
-73.56_41.73	0.301220736826739	0.0764795340578612
-73.98_41.3	0.33101986430034	0.0718555737120204
-73.99_40.44	0.279054883385785	0.0977646538138408
-73.99_41.32	0.33101986430034	0.0718555737120204
-74.02_42.66	0.26041207949836	0.0713417534589646
-75.4_40.57	0.330726276837546	0.0625341295751418
-75.84_38.86	0.243237212924906	0.0503502498691869
-76.09_43	0.278174120997403	0.0565155865878629
-76.19_39.7	0.283165107864903	0.0428637695679376
-76.39_42.35	0.258356967258802	0.0516713934517603
-77.02_37.42	0.189657500964984	0.0532861244971279
-77.12_37.81	0.209915035897776	0.0456528504644814
-77.25_38.99	0.271421609353139	0.0437445319563198
-77.87_41.28	0.248815374717994	0.0402214824027907
-78.93_39.49	0.235163557698068	0.0245145531433068
-79.18_42.87	0.237659051131818	0.0647360355460975
-79.29_38.96	0.223126471723511	0.0286247776224241
-79.96_36.41	0.183932545440499	0.0685526725624207
-80.07_42.17	0.249402549643582	0.0575431427076422
-80.36_40.51	0.304596992648871	0.0344965268783059
-80.39_42.58	0.254099949048287	0.0591578737530097
-81.16_36.04	0.143270681843517	0.07302990281139
-81.66_36.11	0.143564269306311	0.0747180092810966
-81.84_43.26	0.240741719491156	0.063268098232127
-81.85_42.26	0.23956736963998	0.0665709767335988
-82.14_45.6	0.120664447208372	0.0656167979344798
-82.75_45.78	0.128004133778225	0.0477079627040401
-82.75_45.79	0.128004133778225	0.0477079627040401
-83.08_35.25	0.119343303625799	0.0706078055322183
-83.79_41.62	0.214318847839688	0.0384599576260262
-84.85_47.93	0.152371893190134	0.0413224475204147
-84.9_47.79	0.172042253197338	0.0391205409029858
-85.5_45.75	0.206098398881453	0.037872782700438
-86.02_46.67	0.220484184558364	0.0342029394155118
-86.2_42.7	0.207125955001233	0.0278908089654388
-86.3_48.6	0.165142947821677	0.0427170134613109
-86.49_44.01	0.222979677992114	0.044184913150511
-87.13_48.77	0.186574832605646	0.040074700437205
-87.19_41.61	0.174831334093882	0.0214318847839688
-87.56_41	0.151784718264546	0.0243677594119097
-87.8_42.42	0.179528733498588	0.0288449851571236
-87.96_47.38	0.25498071143667	0.0375791952376439
-88.45_48.16	0.22415402784329	0.0400746886713937
-89.72_43.83	0.145032206620282	0.0350837018038941
-90.37_41.97	0.112003617055946	0.0279642140413463
-90.71_38.47	0.122572765716534	0.0513778059889663
-90.81_46.73	0.140041219752782	0.0387535450888203
-91.84_43.36	0.127270165121239	0.0383131751432619
-91.92_39.59	0.0873422701812426	0.0556348241994806
-92.06_37.72	0.115086285415284	0.0438913256877169
-92.08_46.11	0.100700499738374	0.044184913150511
-94.92_49.65	0.0554880304680836	0.0477079627040401
