pop	prec_clim_change	tmax_clim_change
-2.816667_37.766667	0.0826448707765371	0.092773665481002
20.5_50.4	0.0672315289798473	0.0912323308488018
23.45_63.85	0.112737585712932	0.0759657783012952
24.5_67.166667	0.108186980039623	0.0733968656985232
26.016667_56.716667	0.154867386623884	0.0835256331649194
27.166667_68.9	0.0824980770451401	0.0874157697070129
29.383333_61.75	0.105104311680285	0.0747180531550937
44.5_47.75	0.0198171537386013	0.0629745107693329
46.1_53.45	0.0256889029944831	0.0710482077152561
50.816667_63.666667	0.0143857856769106	0.0584239050960245
52.35_65.366667	0.0143857856769106	0.0637818950181889
54_61.5	0.069433434950803	0.0451390989100026
