pop	prec_clim_change	tmax_clim_change
-116.66_53.27	0.0551944430052895	0.0342029394155118
-116.77_54.37	0.00778006776404346	0.0402214824027907
-116.83_53.88	0.0176152477676456	0.0481483438982312
-116.85_52.13	0.161913485730942	0.0283311984775845
-116.86_54.26	0.00572495552448481	0.0396343074772025
-117.01_53.58	0.0435977382249228	0.0405150698655848
-117.03_53.33	0.0563687928564658	0.0355240829980852
-117.15_53.12	0.0669379611698369	0.0342029394155118
-117.15_54.59	0.0193767725444101	0.0460932316586726
-117.16_51.5	0.119049716163005	0.0211382973211747
-117.1_51.16	0.0628277170379359	0.0212850910525717
-117.2_51.55	0.109948504816388	0.0226062346351452
-117.2_53.76	0.0268632528456595	0.0425701821051435
-117.32_52.93	0.0945351907749451	0.034643320609703
-117.37_53.03	0.0751584125415713	0.0358176704608793
-117.39_53.05	0.0717821557281804	0.0343497331469089
-117.39_54.74	0.0394875369326527	0.0480015501668342
-117.39_56.46	0.0440381840665427	0.0582771113646274
-117.45_53.67	0.0358176809768426	0.0449188818074962
-117.47_58.65	0.00396343540233308	0.0667911477856561
-117.53_49.21	0.0353772892666882	0.0278908089654388
-117.53_53.2	0.0622405603859887	0.0355240829980852
-117.58_49.11	0.0355240829980852	0.0242209656805127
-117.69_53.76	0.0278908253427658	0.0440381323485769
-117.85_49.47	0.0513778059889663	0.0255421092630861
-117.8_49.16	0.0413958322539671	0.0215786785153658
-117.91_49.3	0.0490291062866135	0.0230466158293363
-117.98_49.26	0.050497043600584	0.0199639474699983
-117.98_59.7	0.0161473294169125	0.072662897041538
-117_51.5	0.129912452286386	0.0224594409037481
-118.03_49.71	0.0623873358437447	0.0249549343374979
-118.03_50.35	0.0160005167222781	0.0143857856769106
-118.25_57.23	0.0343497734868867	0.0665709962786542
-118.2_49.9	0.0603322236041861	0.0198171537386013
-118.46_50.2	0.053726505691319	0.0164408979164692
-118.4_57.28	0.0290651929504426	0.0660571791286709
-118.5_56.16	0.0422766691162202	0.0572495552448481
-118.63_49.63	0.0851403642102869	0.0229732324533834
-118.73_55.06	0.0516735933239065	0.0480015501668342
-118.83_51.07	0.0140921982141165	0.00381663701632321
-118.83_54.65	0.0286248196432528	0.0488823125552165
-118.88_49.56	0.0871954764498456	0.0261292841886743
-118.8_58.63	0.0251017575481095	0.0644424480833034
-118.91_53.91	0.00616534033892718	0.0488823125552165
-118.91_56.25	0.0411023171963252	0.0568091907296642
-118.92_49.88	0.0936544006313156	0.0211382973211747
-118.93_49.72	0.0938011943627127	0.0218722659781599
-118.95_50.46	0.0469739940470549	0.0107159423919844
-118.96_57.32	0.0239274063177886	0.0653966265376367
-119.05_49.56	0.0685526725624207	0.0261292918601556
-119.05_50.35	0.0692866412194059	0.013431630366316
-119.12_50.7	0.031707445981762	0.006312130450073
-119.16_52.76	0.08014940087441	0.0168812791106603
-119.18_50.7	0.0371388140434528	0.00719289283845528
-119.1_49.44	0.0557816179308776	0.0258356967258802
-119.27_55.65	0.0419831304409243	0.0549008555424954
-119.28_49.95	0.0984985937674182	0.0224594409037481
-119.28_52.86	0.062387354160484	0.0199639474699983
-119.2_54.55	0.0127710733792974	0.050937439749854
-119.2_56.63	0.0286248280474407	0.0640020856799318
-119.2_56.7	0.0302395619372964	0.0632681168074555
-119.31_49.48	0.0689930537566118	0.0249549343374979
