pop	prec_clim_change	tmax_clim_change
-116.91_50.91	0.0534329182285249	0.0221658599487837
-116.96_49.35	0.0237805844863215	0.0295055400108063
-116.9_54.13	0.00469739940470549	0.0437445319563198
-117.06_56.86	0.0568092574458401	0.0550476492738924
-117.18_51.5	0.114352316758299	0.0218722659781599
-117.21_59.53	0.0105691610728882	0.0656167979344798
-117.25_51.5	0.0995261498871975	0.0209915035897776
-117.33_59.75	0.00924801593877718	0.0673783227112443
-117.38_49.81	0.0201107412013954	0.0223126471723511
-117.41_50.31	0.0143857856769106	0.0234136070319934
-117.41_58.75	0.000146793903790114	0.0626809233065388
-117.43_53.06	0.0725161246006566	0.0372856077748498
-117.47_57.37	0.0424234381953429	0.0613597797239654
-117.58_50.16	0.00381663701632321	0.0233402032921304
-117.5_53.66	0.0380195875942714	0.0441849261230722
-117.66_55.16	0.0625344784148184	0.0499098979817915
-117.68_50.41	0.00337625582213207	0.0184960101560279
-117.73_51.78	0.088369826301022	0.0202575349327924
-117.76_49.05	0.0397811012085996	0.022019059709557
-117.81_53.7	0.0295055486735465	0.0446252943447021
-117.83_56.98	0.0526990114606509	0.0626809233065388
-117.85_50.01	0.0303863023991886	0.0218722659781599
-117.85_53.31	0.0374324124962904	0.034643320609703
-117.91_50.75	0.0123306734373519	0.0142389919455135
-117.92_56.98	0.0487355760583178	0.0644424480833034
-118.03_50.73	0.0123306734373519	0.00733968656985232
-118.05_55.95	0.0406619471646318	0.0510842335243492
-118.08_56.05	0.0378728605360108	0.0563688094061785
-118.11_50.68	0.00484419313610253	0.0091012140187059
-118.13_50.26	0.0320010334445561	0.015853722990881
-118.21_51.01	0.0242209656805127	0.00895442024421064
-118.22_55.59	0.0490300131839098	0.0499098686749958
-118.35_51.03	0.0184960101560279	0.00910121134661688
-118.45_51.65	0.0526989495715397	0.0135050232885283
-118.51_51.65	0.0480015501668342	0.0110095298547785
-118.5_49.5	0.0750115967438907	0.0225328510006029
-118.63_54.45	0.0195235949361673	0.0466804065842608
-118.65_49.2	0.0698738161449941	0.0233402169973672
-118.66_52.08	0.0606258288665409	0.0142389919455135
-118.66_59.24	0.0315606893148745	0.0653232296503891
-118.6_57.3	0.028331223431492	0.0667911477856561
-118.75_58.73	0.0255421392594798	0.063268098232127
-118.7_50.16	0.0710481659961705	0.0155601355280869
-118.83_55.66	0.0406619710411978	0.0561486187444356
-118.86_58.38	0.0189364135889247	0.0625341295751418
-118.88_49.28	0.0450656755388933	0.0233402032921304
-118.88_52.56	0.0795622257764289	0.0179088457464075
-118.95_54.63	0.030533140952803	0.0487355331324251
-119.01_56.63	0.033028647747047	0.062974529258465
-119.08_51.35	0.0162941089689735	0.00792686149544051
-119.13_50.83	0.022165853440954	0.00939479880941097
-119.18_56.29	0.0380196434066008	0.05724957205315
-119.1_54.1	0.00528457743336615	0.0528457433029367
-119.26_50.05	0.0949755442138891	0.0168812791106603
-119.41_49.75	0.088516620032419	0.0242209656805127
-119.46_49.65	0.0810301397311696	0.0245145531433068
-119.48_58.33	0.0204043526268258	0.0628277354839697
-119.49_56.2	0.0378728605360108	0.0535797119599219
-119.58_55.58	0.0375793055694987	0.055267856097464
-119.65_51.23	0.0230466158293363	0.00829384825898198
-119.66_55.68	0.0403683946547349	0.053873299422716
-119.71_49.86	0.0879294451068308	0.0214318847839688
-119.73_49.26	0.0565155865878629	0.0297991274736004
-119.73_50.58	0.075892359132273	0.0154133417966899
-119.75_50.16	0.115233079146681	0.015706929259484
-119.83_55.41	0.0275972701175326	0.0547540778867306
-119.86_50.93	0.0544604743483042	0.0132114358257342
-119.91_51.6	0.0220190661742885	0.0123306734373519
-119.95_51.6	0.0246613541152031	0.0114499110489696
-119.9_55.25	0.0190833027407655	0.0565155865878629
-119_49.75	0.0936544006313156	0.0218722659781599
-120.01_51.93	0.0374324124962904	0.0163675058562211
-120.15_49.65	0.0729564845043321	0.0253953229876793
-120.21_51.78	0.00308266926440038	0.0138720116898017
-120.2_57.8	0.00073396951895057	0.0645892607779128
-120.35_51.11	0.0575431427076422	0.0152665570297244
-120.36_52.58	0.0123306770576015	0.0170280728420574
-120.48_50.98	0.0766263277892582	0.0142390003065699
-120.5_52.53	0.010862739312649	0.0195235720078691
-120.61_51.96	0.00176152529394308	0.0154133417966899
-120.63_56.38	0.0217255105180576	0.0582037315873692
-120.75_55.54	0.0253953602677295	0.0608460373925075
-120.78_49.3	0.0610661922611713	0.0281843964282329
-120.81_49.43	0.0609193985297743	0.0278908089654388
-120.93_52.83	0.026569688785214	0.0275972296051082
-120.95_49.48	0.0576899364390393	0.0277440152340418
-120.95_52.91	0.0289183905562827	0.0278908171540987
-120.96_55.16	0.0246614047988765	0.0587174925588186
-120.9_52.4	0.00440381323485769	0.0209915035897776
-121.05_49.33	0.0575431427076422	0.0330285895643355
-121.1_52.24	0.0082204489582346	0.0192299788130131
-121.28_59.06	0.0284780173352821	0.0673783227112443
-121.41_51.96	0.0161473104536751	0.0199639474699983
-121.48_54.33	0.0024958188025178	0.0543136806169072
-121.55_58.08	0.00425702320991331	0.0606258110669802
-121.56_50.38	0.0753051842066848	0.0248081406061008
-121.56_52.83	0.0258357953351057	0.0261292841886743
-121.58_52.56	0.0305330961305857	0.0239273782177186
-121.61_53.75	0.006900087395982	0.0507906310633781
-121.66_55.83	0.0284780340574539	0.0596716693323217
-121.75_49.75	0.0350837018038941	0.0296523337422034
-121.78_50.96	0.0320010334445561	0.0204043286641895
-121.93_50.43	0.0500566624063928	0.0299459212049975
-121.98_52.38	0.0211383035273169	0.0264228716514684
-121_49.65	0.0588642862902156	0.0256889029944831
-122.01_54.2	0.00367025925318192	0.0497630749435987
-122.11_50.51	0.0484419313610253	0.0278908089654388
-122.16_53.5	0.00866181183750932	0.0342029394155118
-122.1_52.55	0.0293587548990513	0.0264228716514684
-122.1_52.85	0.0233402786712316	0.0277440152340418
-122.23_53.4	0.000146810370127277	0.0333221770271295
-122.25_56.96	0.00499099565955377	0.0746446343308379
-122.28_53.91	0.00572560443496379	0.0477079627040401
-122.2_55.51	0.0336158237069945	0.0637084794263182
-122.33_53.63	0.00484421162533231	0.0437445319563198
-122.38_53.66	0.00146794291676737	0.044184913150511
-122.4_50.15	0.0308266835933798	0.0342029394155118
-122.51_54.78	0.0124774891488844	0.0557816179308776
-122.6_53.15	0.00968839196117128	0.0324414146387473
-122.75_51.3	0.0132114358257342	0.0285513975219366
-122.75_52.96	0.00866083523801675	0.0300927149363945
-122.75_54.38	0.0198241160398643	0.0490291062866135
-122.76_58.13	0.0214319099533566	0.0616533671867595
-122.83_57.26	0.0209915282419863	0.0760391528636701
-122.85_54.26	0.00323059668797789	0.0453592630016873
-122.91_55.15	0.0273036821375588	0.056809174050657
-122.91_58.41	0.0264229026822205	0.0573229689403976
-122.95_50.13	0.015706929259484	0.0365516391178646
-122_54.3	0.0022022169902884	0.0513778059889663
-122_56.21	0.027156888147572	0.0637084981309413
-123.01_53.58	0.000880763422740684	0.0416894197167612
-123.08_51.58	0.0330285895643355	0.0318542397131591
-123.11_56.36	0.0336158237069945	0.0675985530018087
-123.18_53.01	0.00866083269522012	0.0286247776224241
-123.43_53.36	0.00102755642146679	0.0344965268783059
-123.45_59.21	0.0369920637551087	0.0598918424099949
-123.65_54.56	0.000734143698238008	0.0442583230103198
-123.68_55.63	0.0314138861880431	0.0521117746459515
-123.85_59.85	0.0309735136997141	0.0618001609181566
-124.23_52.65	0.0532861244971279	0.0402214942117002
-124.23_53.85	0.0143857983477954	0.0400746886713937
-124.35_55.68	0.0251017280688949	0.052111789945816
-124.53_51.9	0.103342786903521	0.0384599689177572
-124.53_53.13	0.0487355188238194	0.0380195875942714
