Taxon_name,Pop_ID,Sample_name,Country,Pool_Size,Lat,Long,Alt,Author,Data_type,
Amaranthus tuberculatus,6,Atuberculatus_6_6,,,42.16,-82.75,,Wright,WGS,
Amaranthus tuberculatus,6,Atuberculatus_6_7,,,42.16,-82.75,,Wright,WGS,
Amaranthus tuberculatus,7,Atuberculatus_7_10,,,42.16,-82.75,,Wright,WGS,
Amaranthus tuberculatus,7,Atuberculatus_7_12,,,42.16,-82.75,,Wright,WGS,
Amaranthus tuberculatus,7,Atuberculatus_7_14,,,42.16,-82.75,,Wright,WGS,
Amaranthus tuberculatus,7,Atuberculatus_7_2,,,42.16,-82.75,,Wright,WGS,
Amaranthus tuberculatus,7,Atuberculatus_7_5,,,42.16,-82.75,,Wright,WGS,
Amaranthus tuberculatus,7,Atuberculatus_7_7,,,42.16,-82.75,,Wright,WGS,
Amaranthus tuberculatus,9,Atuberculatus_9_1,,,42.16,-82.74,,Wright,WGS,
Amaranthus tuberculatus,9,Atuberculatus_9_10,,,42.16,-82.74,,Wright,WGS,
Amaranthus tuberculatus,9,Atuberculatus_9_11,,,42.16,-82.74,,Wright,WGS,
Amaranthus tuberculatus,9,Atuberculatus_9_4,,,42.16,-82.74,,Wright,WGS,
Amaranthus tuberculatus,9,Atuberculatus_9_5,,,42.16,-82.74,,Wright,WGS,
Amaranthus tuberculatus,9,Atuberculatus_9_6,,,42.16,-82.74,,Wright,WGS,
Amaranthus tuberculatus,9,Atuberculatus_9_7,,,42.16,-82.74,,Wright,WGS,
Amaranthus tuberculatus,9,Atuberculatus_9_9,,,42.16,-82.74,,Wright,WGS,
Amaranthus tuberculatus,B,Atuberculatus_B1,,,39.76,-90.01,,Wright,WGS,
Amaranthus tuberculatus,B,Atuberculatus_B10,,,39.76,-90.01,,Wright,WGS,
Amaranthus tuberculatus,B,Atuberculatus_B11,,,39.76,-90.01,,Wright,WGS,
Amaranthus tuberculatus,B,Atuberculatus_B13,,,39.76,-90.01,,Wright,WGS,
Amaranthus tuberculatus,B,Atuberculatus_B16,,,39.76,-90.01,,Wright,WGS,
Amaranthus tuberculatus,B,Atuberculatus_B19,,,39.76,-90.01,,Wright,WGS,
Amaranthus tuberculatus,B,Atuberculatus_B3,,,39.76,-90.01,,Wright,WGS,
Amaranthus tuberculatus,B,Atuberculatus_B4,,,39.76,-90.01,,Wright,WGS,
Amaranthus tuberculatus,B,Atuberculatus_B7,,,39.76,-90.01,,Wright,WGS,
Amaranthus tuberculatus,B,Atuberculatus_B9,,,39.76,-90.01,,Wright,WGS,
Amaranthus tuberculatus,D,Atuberculatus_D1,,,40.23,-90.69,,Wright,WGS,
Amaranthus tuberculatus,D,Atuberculatus_D10,,,40.23,-90.69,,Wright,WGS,
Amaranthus tuberculatus,D,Atuberculatus_D11,,,40.23,-90.69,,Wright,WGS,
Amaranthus tuberculatus,D,Atuberculatus_D12,,,40.23,-90.69,,Wright,WGS,
Amaranthus tuberculatus,D,Atuberculatus_D14,,,40.23,-90.69,,Wright,WGS,
Amaranthus tuberculatus,D,Atuberculatus_D15,,,40.23,-90.69,,Wright,WGS,
Amaranthus tuberculatus,D,Atuberculatus_D2,,,40.23,-90.69,,Wright,WGS,
Amaranthus tuberculatus,D,Atuberculatus_D4,,,40.23,-90.69,,Wright,WGS,
Amaranthus tuberculatus,D,Atuberculatus_D5,,,40.23,-90.69,,Wright,WGS,
Amaranthus tuberculatus,D,Atuberculatus_D6,,,40.23,-90.69,,Wright,WGS,
Amaranthus tuberculatus,E,Atuberculatus_E10,,,38.14,-89.69,,Wright,WGS,
Amaranthus tuberculatus,E,Atuberculatus_E14,,,38.14,-89.69,,Wright,WGS,
Amaranthus tuberculatus,E,Atuberculatus_E15,,,38.14,-89.69,,Wright,WGS,
Amaranthus tuberculatus,E,Atuberculatus_E19,,,38.14,-89.69,,Wright,WGS,
Amaranthus tuberculatus,E,Atuberculatus_E2,,,38.14,-89.69,,Wright,WGS,
Amaranthus tuberculatus,E,Atuberculatus_E3,,,38.14,-89.69,,Wright,WGS,
Amaranthus tuberculatus,E,Atuberculatus_E6,,,38.14,-89.69,,Wright,WGS,
Amaranthus tuberculatus,E,Atuberculatus_E7,,,38.14,-89.69,,Wright,WGS,
Amaranthus tuberculatus,F,Atuberculatus_F1,,,37.4,-89.39,,Wright,WGS,
Amaranthus tuberculatus,F,Atuberculatus_F10,,,37.4,-89.39,,Wright,WGS,
Amaranthus tuberculatus,F,Atuberculatus_F11,,,37.4,-89.39,,Wright,WGS,
Amaranthus tuberculatus,F,Atuberculatus_F12,,,37.4,-89.39,,Wright,WGS,
Amaranthus tuberculatus,F,Atuberculatus_F13,,,37.4,-89.39,,Wright,WGS,
Amaranthus tuberculatus,F,Atuberculatus_F15,,,37.4,-89.39,,Wright,WGS,
Amaranthus tuberculatus,F,Atuberculatus_F4,,,37.4,-89.39,,Wright,WGS,
Amaranthus tuberculatus,F,Atuberculatus_F5,,,37.4,-89.39,,Wright,WGS,
Amaranthus tuberculatus,F,Atuberculatus_F7,,,37.4,-89.39,,Wright,WGS,
Amaranthus tuberculatus,F,Atuberculatus_F9,,,37.4,-89.39,,Wright,WGS,
Amaranthus tuberculatus,G,Atuberculatus_G10,,,37.29,-88.88,,Wright,WGS,
Amaranthus tuberculatus,G,Atuberculatus_G11,,,37.29,-88.88,,Wright,WGS,
Amaranthus tuberculatus,G,Atuberculatus_G13,,,37.29,-88.88,,Wright,WGS,
Amaranthus tuberculatus,G,Atuberculatus_G15,,,37.29,-88.88,,Wright,WGS,
Amaranthus tuberculatus,G,Atuberculatus_G2,,,37.29,-88.88,,Wright,WGS,
Amaranthus tuberculatus,G,Atuberculatus_G5,,,37.29,-88.88,,Wright,WGS,
