pop	prec_clim_change	tmax_clim_change
-6.1_42.96	0.031707445981762	0.104884213464284
-6.24_38.19	0.0631213415652069	0.0982050063046241
-6.45_42.87	0.0262760779200713	0.111269648398961
-6.57_40.61	0.0176152477676456	0.111049686029039
-6.66_38.07	0.0407352843821974	0.103856717423597
-6.67_40.29	0.0311202710561738	0.117949005584049
-6.6_39.84	0.0246613468747038	0.10055391266344
-6.71_42.49	0.0184960101560279	0.110755967891956
-6.7_42.13	0.0105691486605873	0.11317806659337
-6.89_39.72	0.0117434985117637	0.101067602759494
-6.96_42.68	0.0196703600072042	0.1144991441063
-7.11_40.04	0.0137986107513224	0.108701204901213
-7.39_43.4	0.0214318847839688	0.149362797106441
-7.45_41.95	0.0140921982141165	0.129692490153405
-7.47_40.11	0.00616533671867595	0.111563399635242
-7.4_39.29	0.0243677594119097	0.107526439817775
-7.59_38.75	0.022165853440954	0.112003617055946
-7.5_38.45	0.0199639474699983	0.113031173175726
-7.84_38.22	0.0089544255021992	0.114645904221093
-7.8_42.19	0.0113031173175726	0.125949206430312
-8.02_38.53	0.0113031173175726	0.111783492097454
-8.25_40.12	0.00836724268963165	0.122646234599373
-8.42639_40.2077	0.012771054631543	0.130206230890078
0.17_41.91	0.0186428038874249	0.101287674663962
0.19_42.27	0.0551944430052895	0.104517136754697
0.54_42.49	0.0829384582393312	0.110829299743919
0.69_42.78	0.0949755442138891	0.121912265511405
0.6_42.11	0.0714885471903616	0.104517198126575
0.76_42.59	0.0940947818255068	0.112297270459031
0.7_42.46	0.0921864633173452	0.112297237488871
0.84_42.54	0.0926268445115363	0.109654981742348
0.99_41.34	0.00968838627220506	0.109508155773461
1.01_42.04	0.075745565400876	0.109801775559941
1.3_42.34	0.0857275391358751	0.112737585712932
1.73_42.38	0.0871954764498456	0.114205523026902
2.13_41.43	0.0129178483629401	0.135637527279214
2.17_42.34	0.0450656755388933	0.120224101311615
2.25_41.5	0.0165876916478662	0.137986269562707
2.34_41.81	0.0320010334445561	0.123380276135591
2.37_41.78	0.0339093519527177	0.127490505441714
2.39_41.54	0.012624260900146	0.139747796408189
2.49_41.59	0.0198171537386013	0.134316421967954
2.49_41.81	0.0273036340398506	0.132334704266788
2.57_41.78	0.0179088352304397	0.132481498170578
2.62_41.67	0.0121838797059549	0.135490773198275
2.64_41.94	0.00778006776404346	0.130573177421306
2.69_41.76	0.00499098686749958	0.131307146940257
2.8_41.6833	0.00381663701632321	0.139234344776301
2.92_41.93	0.000293587462794093	0.137839313781827
2.93056_41.7194	0.0022019059709557	0.143785008697364
2.99_41.86	0.000440381194191139	0.136371376467856
2_41.67	0.0297991274736004	0.12301325525972
3.03333_41.7833	0.00249549343374979	0.140481600946973
3.19_42.31	0.00455060567330844	0.138867073756498
4.25_40	0.0377259889690409	0.121398665361554
